Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Selection_Iterations,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
1102,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0258212068,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1103,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0255964662,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1104,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0253717256,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1105,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0251469850,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1106,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0249222444,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1107,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0246975038,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1108,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0244727632,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1109,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0242480226,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1110,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0240232819,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1111,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0237985413,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1112,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0235738007,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1113,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0233490601,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1114,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0231243195,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1115,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0228995789,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1116,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0226748383,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1117,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0224500977,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1118,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0222253571,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1119,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0220006165,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1120,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0217758759,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1121,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0215511353,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1122,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0213263947,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1123,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0211016541,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1124,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0208769135,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1125,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0206521729,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1126,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0204274322,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1127,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0202026916,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1128,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0199779510,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1129,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0197532104,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1130,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0195284698,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1131,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0193037292,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1132,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0190789886,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1133,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0188542480,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1134,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0186295074,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1135,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0184047668,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1136,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0181800262,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1137,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0179552856,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1138,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0177305450,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1139,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0175058044,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1140,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0172810638,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1141,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0170563232,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1142,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0168315826,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1143,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0166068419,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1144,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0163821013,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1145,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0161573607,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1146,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0159326201,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1147,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0157078795,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1148,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0154831389,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1149,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0152583983,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1150,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0150336577,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1151,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0148089171,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1152,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0145841765,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1153,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0143594359,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1154,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0141346953,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1155,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0139099547,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1156,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0136852141,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1157,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0134604735,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1158,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0132357329,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1159,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0130109922,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1160,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0127862516,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1161,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0125615110,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1162,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0123367704,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1163,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0121120298,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1164,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0118872892,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1165,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0116625486,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1166,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0114378080,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1167,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0112130674,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1168,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0109883268,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1169,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0107635862,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1170,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0105388456,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1171,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0103141050,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1172,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0100893644,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1173,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0098646238,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1174,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0096398832,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1175,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0094151426,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1176,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0091904019,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1177,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0089656613,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1178,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0087409207,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1179,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0085161801,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1180,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0082914395,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1181,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0080666989,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1182,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0078419583,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1183,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0076172177,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1184,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0073924771,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1185,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0071677365,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1186,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0069429959,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1187,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0067182553,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1188,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0064935147,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1189,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0062687741,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1190,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0060440335,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1191,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0058192929,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1192,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0055945522,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1193,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0053698116,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1194,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0051450710,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1195,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0049203304,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1196,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0046955898,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1197,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0044708492,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1198,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0042461086,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1199,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0040213680,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1200,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0037966274,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1201,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0035718868,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1202,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0033471462,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1203,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0031224056,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1204,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0028976650,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1205,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0026729244,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1206,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0024481838,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1207,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0022234432,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1208,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0019987025,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1209,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0017739619,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1210,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0015492213,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1211,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0013244807,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1212,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0010997401,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1213,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0008749995,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1214,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0006502589,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1215,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0004255183,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1216,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0002007777,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1217,0,100,0,0,0,0,0,6,6,0,0,0,0.0002007777,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0048000000,0.0000000000
