Round,Alive,Dead,ChainLength,Leader,Generated,Delivered,Lost,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,ChainRebuilt
118,100,0,100,17,100,100,0,100,100,0.0213060942,47.4881657225,800.0029643169,1.0000000000,0.8000000000,250.0000000000,0
119,100,0,100,18,100,100,0,100,100,0.0213004329,47.4668652896,800.0029551330,1.0000000000,0.8000000000,250.0000000000,0
120,100,0,100,19,100,100,0,100,100,0.0213014797,47.4455638099,800.0029568688,1.0000000000,0.8000000000,250.0000000000,0
121,100,0,100,20,100,100,0,100,100,0.0212671395,47.4242966705,800.0028847860,1.0000000000,0.8000000000,250.0000000000,0
122,100,0,100,21,100,100,0,100,100,0.0212584340,47.4030382364,800.0028550956,1.0000000000,0.8000000000,250.0000000000,0
123,100,0,100,22,100,100,0,100,100,0.0212557326,47.3817825039,800.0028426692,1.0000000000,0.8000000000,250.0000000000,0
124,100,0,100,23,100,100,0,100,100,0.0212645577,47.3605179461,800.0028770256,1.0000000000,0.8000000000,250.0000000000,0
125,100,0,100,24,100,100,0,100,100,0.0212920913,47.3392258548,800.0029405937,1.0000000000,0.8000000000,250.0000000000,0
126,100,0,100,25,100,100,0,100,100,0.0213184131,47.3179074417,800.0029828070,1.0000000000,0.8000000000,250.0000000000,0
127,100,0,100,26,100,100,0,100,100,0.0212612765,47.2966461652,800.0028660500,1.0000000000,0.8000000000,250.0000000000,0
128,100,0,100,27,100,100,0,100,100,0.0212999780,47.2753461872,800.0029543729,1.0000000000,0.8000000000,250.0000000000,0
129,100,0,100,28,100,100,0,100,100,0.0212648596,47.2540813275,800.0028779678,1.0000000000,0.8000000000,250.0000000000,0
130,100,0,100,29,100,100,0,100,100,0.0212976903,47.2327836372,800.0029504967,1.0000000000,0.8000000000,250.0000000000,0
131,100,0,100,30,100,100,0,100,100,0.0212676796,47.2115159576,800.0028863317,1.0000000000,0.8000000000,250.0000000000,0
132,100,0,100,31,100,100,0,100,100,0.0213064931,47.1902094645,800.0029649460,1.0000000000,0.8000000000,250.0000000000,0
133,100,0,100,32,100,100,0,100,100,0.0212934491,47.1689160154,800.0029430535,1.0000000000,0.8000000000,250.0000000000,0
134,100,0,100,33,100,100,0,100,100,0.0213043260,47.1476116895,800.0029615007,1.0000000000,0.8000000000,250.0000000000,0
135,100,0,100,34,100,100,0,100,100,0.0213278787,47.1262838108,800.0029958975,1.0000000000,0.8000000000,250.0000000000,0
136,100,0,100,35,100,100,0,100,100,0.0212573112,47.1050264996,800.0028502353,1.0000000000,0.8000000000,250.0000000000,0
137,100,0,100,36,100,100,0,100,100,0.0212704018,47.0837560978,800.0028937772,1.0000000000,0.8000000000,250.0000000000,0
138,100,0,100,37,100,100,0,100,100,0.0213170495,47.0624390483,800.0029808478,1.0000000000,0.8000000000,250.0000000000,0
139,100,0,100,38,100,100,0,100,100,0.0212764202,47.0411626281,800.0029086111,1.0000000000,0.8000000000,250.0000000000,0
140,100,0,100,39,100,100,0,100,100,0.0212636665,47.0198989616,800.0028741835,1.0000000000,0.8000000000,250.0000000000,0
141,100,0,100,40,100,100,0,100,100,0.0212593171,46.9986396445,800.0028586822,1.0000000000,0.8000000000,250.0000000000,0
142,100,0,100,41,100,100,0,100,100,0.0212578887,46.9773817558,800.0028527809,1.0000000000,0.8000000000,250.0000000000,0
143,100,0,100,42,100,100,0,100,100,0.0213255145,46.9560562413,800.0029927065,1.0000000000,0.8000000000,250.0000000000,0
144,100,0,100,43,100,100,0,100,100,0.0213023761,46.9347538652,800.0029583413,1.0000000000,0.8000000000,250.0000000000,0
145,100,0,100,44,100,100,0,100,100,0.0213034412,46.9134504240,800.0029600743,1.0000000000,0.8000000000,250.0000000000,0
146,100,0,100,45,100,100,0,100,100,0.0212811746,46.8921692494,800.0029191442,1.0000000000,0.8000000000,250.0000000000,0
147,100,0,100,46,100,100,0,100,100,0.0212902061,46.8708790433,800.0029371108,1.0000000000,0.8000000000,250.0000000000,0
148,100,0,100,47,100,100,0,100,100,0.0212816912,46.8495973521,800.0029202378,1.0000000000,0.8000000000,250.0000000000,0
149,100,0,100,48,100,100,0,100,100,0.0212617830,46.8283355691,800.0028678435,1.0000000000,0.8000000000,250.0000000000,0
150,100,0,100,49,100,100,0,100,100,0.0212962729,46.8070392962,800.0029480478,1.0000000000,0.8000000000,250.0000000000,0
151,100,0,100,50,100,100,0,100,100,0.0212937310,46.7857455652,800.0029435593,1.0000000000,0.8000000000,250.0000000000,0
152,100,0,100,51,100,100,0,100,100,0.0212620436,46.7644835216,800.0028687505,1.0000000000,0.8000000000,250.0000000000,0
153,100,0,100,52,100,100,0,100,100,0.0212674869,46.7432160347,800.0028857830,1.0000000000,0.8000000000,250.0000000000,0
154,100,0,100,53,100,100,0,100,100,0.0213221034,46.7218939313,800.0029880127,1.0000000000,0.8000000000,250.0000000000,0
155,100,0,100,54,100,100,0,100,100,0.0212752066,46.7006187247,800.0029057710,1.0000000000,0.8000000000,250.0000000000,0
156,100,0,100,55,100,100,0,100,100,0.0213117042,46.6793070205,800.0029729673,1.0000000000,0.8000000000,250.0000000000,0
157,100,0,100,56,100,100,0,100,100,0.0212520352,46.6580549853,800.0028181728,1.0000000000,0.8000000000,250.0000000000,0
158,100,0,100,57,100,100,0,100,100,0.0212910263,46.6367639590,800.0029386360,1.0000000000,0.8000000000,250.0000000000,0
159,100,0,100,58,100,100,0,100,100,0.0212848289,46.6154791301,800.0029266955,1.0000000000,0.8000000000,250.0000000000,0
160,100,0,100,59,100,100,0,100,100,0.0213003029,46.5941788272,800.0029549160,1.0000000000,0.8000000000,250.0000000000,0
161,100,0,100,60,100,100,0,100,100,0.0213075183,46.5728713090,800.0029665525,1.0000000000,0.8000000000,250.0000000000,0
162,100,0,100,61,100,100,0,100,100,0.0212551436,46.5516161653,800.0028395602,1.0000000000,0.8000000000,250.0000000000,0
163,100,0,100,62,100,100,0,100,100,0.0212600225,46.5303561429,800.0028614202,1.0000000000,0.8000000000,250.0000000000,0
164,100,0,100,63,100,100,0,100,100,0.0212657833,46.5090903596,800.0028807907,1.0000000000,0.8000000000,250.0000000000,0
165,100,0,100,64,100,100,0,100,100,0.0212564165,46.4878339431,800.0028460694,1.0000000000,0.8000000000,250.0000000000,0
166,100,0,100,65,100,100,0,100,100,0.0212960675,46.4665378756,800.0029476898,1.0000000000,0.8000000000,250.0000000000,0
167,100,0,100,66,100,100,0,100,100,0.0212507193,46.4452871563,800.0028007337,1.0000000000,0.8000000000,250.0000000000,0
168,100,0,100,67,100,100,0,100,100,0.0213106639,46.4239764924,800.0029713940,1.0000000000,0.8000000000,250.0000000000,0
169,100,0,100,68,100,100,0,100,100,0.0212551634,46.4027213290,800.0028396678,1.0000000000,0.8000000000,250.0000000000,0
170,100,0,100,69,100,100,0,100,100,0.0213104914,46.3814108376,800.0029711319,1.0000000000,0.8000000000,250.0000000000,0
171,100,0,100,70,100,100,0,100,100,0.0213145969,46.3600962407,800.0029772728,1.0000000000,0.8000000000,250.0000000000,0
172,100,0,100,71,100,100,0,100,100,0.0213091471,46.3387870935,800.0029690758,1.0000000000,0.8000000000,250.0000000000,0
173,100,0,100,72,100,100,0,100,100,0.0213180500,46.3174690435,800.0029822872,1.0000000000,0.8000000000,250.0000000000,0
174,100,0,100,73,100,100,0,100,100,0.0212711996,46.2961978439,800.0028958615,1.0000000000,0.8000000000,250.0000000000,0
175,100,0,100,74,100,100,0,100,100,0.0212731181,46.2749247258,800.0029007152,1.0000000000,0.8000000000,250.0000000000,0
176,100,0,100,75,100,100,0,100,100,0.0213144133,46.2536103125,800.0029770024,1.0000000000,0.8000000000,250.0000000000,0
177,100,0,100,76,100,100,0,100,100,0.0212667735,46.2323435390,800.0028837244,1.0000000000,0.8000000000,250.0000000000,0
178,100,0,100,77,100,100,0,100,100,0.0212895026,46.2110540364,800.0029357901,1.0000000000,0.8000000000,250.0000000000,0
179,100,0,100,78,100,100,0,100,100,0.0213080757,46.1897459607,800.0029674200,1.0000000000,0.8000000000,250.0000000000,0
180,100,0,100,79,100,100,0,100,100,0.0212586917,46.1684872691,800.0028561615,1.0000000000,0.8000000000,250.0000000000,0
181,100,0,100,80,100,100,0,100,100,0.0212883774,46.1471988916,800.0029336527,1.0000000000,0.8000000000,250.0000000000,0
182,100,0,100,81,100,100,0,100,100,0.0212770329,46.1259218587,800.0029100198,1.0000000000,0.8000000000,250.0000000000,0
183,100,0,100,82,100,100,0,100,100,0.0213208366,46.1046010221,800.0029862411,1.0000000000,0.8000000000,250.0000000000,0
184,100,0,100,83,100,100,0,100,100,0.0212539535,46.0833470686,800.0028326140,1.0000000000,0.8000000000,250.0000000000,0
185,100,0,100,84,100,100,0,100,100,0.0212727055,46.0620743631,800.0028996893,1.0000000000,0.8000000000,250.0000000000,0
186,100,0,100,85,100,100,0,100,100,0.0213013640,46.0407729991,800.0029566779,1.0000000000,0.8000000000,250.0000000000,0
187,100,0,100,86,100,100,0,100,100,0.0213079941,46.0194650050,800.0029672934,1.0000000000,0.8000000000,250.0000000000,0
188,100,0,100,87,100,100,0,100,100,0.0213018843,45.9981631206,800.0029575351,1.0000000000,0.8000000000,250.0000000000,0
189,100,0,100,88,100,100,0,100,100,0.0212749037,45.9768882170,800.0029050513,1.0000000000,0.8000000000,250.0000000000,0
190,100,0,100,89,100,100,0,100,100,0.0212863942,45.9556018227,800.0029298066,1.0000000000,0.8000000000,250.0000000000,0
191,100,0,100,90,100,100,0,100,100,0.0212883398,45.9343134830,800.0029335805,1.0000000000,0.8000000000,250.0000000000,0
192,100,0,100,91,100,100,0,100,100,0.0212526273,45.9130608557,800.0028232762,1.0000000000,0.8000000000,250.0000000000,0
193,100,0,100,92,100,100,0,100,100,0.0212586707,45.8918021850,800.0028560754,1.0000000000,0.8000000000,250.0000000000,0
194,100,0,100,93,100,100,0,100,100,0.0213040805,45.8704981045,800.0029611062,1.0000000000,0.8000000000,250.0000000000,0
195,100,0,100,94,100,100,0,100,100,0.0212869326,45.8492111719,800.0029308610,1.0000000000,0.8000000000,250.0000000000,0
196,100,0,100,95,100,100,0,100,100,0.0212854371,45.8279257348,800.0029279126,1.0000000000,0.8000000000,250.0000000000,0
197,100,0,100,96,100,100,0,100,100,0.0213009433,45.8066247915,800.0029559815,1.0000000000,0.8000000000,250.0000000000,0
198,100,0,100,97,100,100,0,100,100,0.0212893806,45.7853354109,800.0029355598,1.0000000000,0.8000000000,250.0000000000,0
199,100,0,100,98,100,100,0,100,100,0.0213037075,45.7640317034,800.0029605049,1.0000000000,0.8000000000,250.0000000000,0
200,100,0,100,99,100,100,0,100,100,0.0212724899,45.7427592134,800.0028991495,1.0000000000,0.8000000000,250.0000000000,0
201,100,0,100,0,100,100,0,100,100,0.0213081693,45.7214510441,800.0029675652,1.0000000000,0.8000000000,250.0000000000,0
202,100,0,100,1,100,100,0,100,100,0.0213141261,45.7001369181,800.0029765787,1.0000000000,0.8000000000,250.0000000000,0
203,100,0,100,2,100,100,0,100,100,0.0212922993,45.6788446188,800.0029409729,1.0000000000,0.8000000000,250.0000000000,0
204,100,0,100,3,100,100,0,100,100,0.0212866504,45.6575579684,800.0029303093,1.0000000000,0.8000000000,250.0000000000,0
205,100,0,100,4,100,100,0,100,100,0.0212774375,45.6362805309,800.0029109412,1.0000000000,0.8000000000,250.0000000000,0
206,100,0,100,5,100,100,0,100,100,0.0213260220,45.6149545088,800.0029933957,1.0000000000,0.8000000000,250.0000000000,0
207,100,0,100,6,100,100,0,100,100,0.0212611945,45.5936933143,800.0028657557,1.0000000000,0.8000000000,250.0000000000,0
208,100,0,100,7,100,100,0,100,100,0.0212725656,45.5724207488,800.0028993391,1.0000000000,0.8000000000,250.0000000000,0
209,100,0,100,8,100,100,0,100,100,0.0212843664,45.5511363824,800.0029257626,1.0000000000,0.8000000000,250.0000000000,0
210,100,0,100,9,100,100,0,100,100,0.0213139709,45.5298224115,800.0029763494,1.0000000000,0.8000000000,250.0000000000,0
