Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
111,100,0,8,100,100,0,0,6,108,976,100,100,0.0977898473,38.5191921603,12.5000000000,16.1593007055,1.0000000000,0.9729280000,216.2544402052
112,100,0,7,100,100,0,0,6,107,879,100,100,0.0903737197,38.4288184406,14.2857142857,16.2434596646,1.0000000000,0.9717120000,216.5250609234
113,100,0,6,100,100,0,0,6,106,782,100,100,0.0832923258,38.3455261148,16.6666666667,16.3276191490,1.0000000000,0.9704960000,216.7963597995
114,100,0,4,100,100,0,0,6,104,588,100,100,0.0749177461,38.2706083687,25.0000000000,16.4959491822,1.0000000000,0.9680640000,217.3410022478
115,100,0,5,100,100,0,0,6,105,685,100,100,0.0877500300,38.1828583387,20.0000000000,16.4118485215,1.0000000000,0.9692800000,217.0683393859
116,100,0,8,100,100,0,0,6,108,976,100,100,0.0961042790,38.0867540597,12.5000000000,16.1592893164,1.0000000000,0.9729280000,216.2544402052
117,100,0,4,100,100,0,0,6,104,588,100,100,0.0788398419,38.0079142178,25.0000000000,16.4959893541,1.0000000000,0.9680640000,217.3410022478
118,100,0,5,100,100,0,0,6,105,685,100,100,0.0842262100,37.9236880078,20.0000000000,16.4118046567,1.0000000000,0.9692800000,217.0683393859
119,100,0,6,100,100,0,0,6,106,782,100,100,0.0921928807,37.8314951271,16.6666666667,16.3276790974,1.0000000000,0.9704960000,216.7963597995
120,100,0,6,100,100,0,0,6,106,782,100,100,0.0824567149,37.7490384122,16.6666666667,16.3276125098,1.0000000000,0.9704960000,216.7963597995
121,100,0,5,100,100,0,0,7,105,685,100,100,0.0831689770,37.6658694352,20.0000000000,16.4118122772,1.0000000000,0.9692800000,217.0683393859
122,100,0,5,100,100,0,0,7,105,685,100,100,0.0806831040,37.5851863312,20.0000000000,16.4117824883,1.0000000000,0.9692800000,217.0683393859
