Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Selection_Iterations,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
746,20,80,9,20,20,0,0,6,138,214,20,20,0.0073894174,0.8437417900,2.2222222222,12.4001692517,1.0000000000,0.2704000000,147.9289940828
747,20,80,9,20,20,0,0,6,138,214,20,20,0.0074194076,0.8363223824,2.2222222222,12.4001786243,1.0000000000,0.2704000000,147.9289940828
748,20,80,9,20,20,0,0,6,138,214,20,20,0.0074244785,0.8288979038,2.2222222222,12.4001768601,1.0000000000,0.2704000000,147.9289940828
749,20,80,9,20,20,0,0,6,138,214,20,20,0.0073914042,0.8215064996,2.2222222222,12.4001706905,1.0000000000,0.2704000000,147.9289940828
750,20,80,9,20,20,0,0,6,138,214,20,20,0.0074515207,0.8140549789,2.2222222222,12.4001854045,1.0000000000,0.2704000000,147.9289940828
751,20,80,9,20,20,0,0,6,138,214,20,20,0.0074275609,0.8066274180,2.2222222222,12.4001800219,1.0000000000,0.2704000000,147.9289940828
752,20,80,10,20,20,0,0,6,136,212,20,20,0.0073199976,0.7993074204,2.0000000000,12.0001738340,1.0000000000,0.2688000000,148.8095238095
753,20,80,9,20,20,0,0,6,138,214,20,20,0.0074157300,0.7918916904,2.2222222222,12.4001789018,1.0000000000,0.2704000000,147.9289940828
754,20,80,9,20,20,0,0,6,138,214,20,20,0.0073979772,0.7844937132,2.2222222222,12.4001710161,1.0000000000,0.2704000000,147.9289940828
755,20,80,9,20,20,0,0,6,138,214,20,20,0.0073963308,0.7770973824,2.2222222222,12.4001716701,1.0000000000,0.2704000000,147.9289940828
756,20,80,9,20,20,0,0,6,138,214,20,20,0.0074092090,0.7696881734,2.2222222222,12.4001727286,1.0000000000,0.2704000000,147.9289940828
757,20,80,9,20,20,0,0,6,138,214,20,20,0.0074182579,0.7622699156,2.2222222222,12.4001783973,1.0000000000,0.2704000000,147.9289940828
758,20,80,9,20,20,0,0,6,138,214,20,20,0.0073983817,0.7548715339,2.2222222222,12.4001747410,1.0000000000,0.2704000000,147.9289940828
759,20,80,10,20,20,0,0,6,136,212,20,20,0.0073223608,0.7475491731,2.0000000000,12.0001781943,1.0000000000,0.2688000000,148.8095238095
760,20,80,9,20,20,0,0,6,138,214,20,20,0.0073736704,0.7401755028,2.2222222222,12.4001665240,1.0000000000,0.2704000000,147.9289940828
761,20,80,9,20,20,0,0,6,138,214,20,20,0.0074136183,0.7327618845,2.2222222222,12.4001773840,1.0000000000,0.2704000000,147.9289940828
762,20,80,9,20,20,0,0,6,138,214,20,20,0.0074094611,0.7253524234,2.2222222222,12.4001730267,1.0000000000,0.2704000000,147.9289940828
763,20,80,9,20,20,0,0,6,138,214,20,20,0.0074050947,0.7179473287,2.2222222222,12.4001730304,1.0000000000,0.2704000000,147.9289940828
764,20,80,9,20,20,0,0,6,138,214,20,20,0.0074089718,0.7105383569,2.2222222222,12.4001728258,1.0000000000,0.2704000000,147.9289940828
765,20,80,9,20,20,0,0,6,138,214,20,20,0.0074274742,0.7031108827,2.2222222222,12.4001773409,1.0000000000,0.2704000000,147.9289940828
766,20,80,9,20,20,0,0,6,138,214,20,20,0.0074133991,0.6956974836,2.2222222222,12.4001785744,1.0000000000,0.2704000000,147.9289940828
767,20,80,9,20,20,0,0,6,138,214,20,20,0.0074030381,0.6882944455,2.2222222222,12.4001726425,1.0000000000,0.2704000000,147.9289940828
768,20,80,9,20,20,0,0,6,138,214,20,20,0.0073819781,0.6809124673,2.2222222222,12.4001679902,1.0000000000,0.2704000000,147.9289940828
769,20,80,9,20,20,0,0,6,138,214,20,20,0.0074180556,0.6734944118,2.2222222222,12.4001764759,1.0000000000,0.2704000000,147.9289940828
770,20,80,9,20,20,0,0,6,138,214,20,20,0.0074035187,0.6660908930,2.2222222222,12.4001720857,1.0000000000,0.2704000000,147.9289940828
771,20,80,9,20,20,0,0,6,138,214,20,20,0.0074239893,0.6586669038,2.2222222222,12.4001766592,1.0000000000,0.2704000000,147.9289940828
772,20,80,9,20,20,0,0,6,138,214,20,20,0.0074067596,0.6512601442,2.2222222222,12.4001734469,1.0000000000,0.2704000000,147.9289940828
773,20,80,9,20,20,0,0,6,138,214,20,20,0.0073938541,0.6438662900,2.2222222222,12.4001699495,1.0000000000,0.2704000000,147.9289940828
774,20,80,9,20,20,0,0,6,138,214,20,20,0.0074245270,0.6364417630,2.2222222222,12.4001805688,1.0000000000,0.2704000000,147.9289940828
775,20,80,9,20,20,0,0,6,138,214,20,20,0.0073934564,0.6290483066,2.2222222222,12.4001709511,1.0000000000,0.2704000000,147.9289940828
776,20,80,9,20,20,0,0,6,138,214,20,20,0.0074248650,0.6216234416,2.2222222222,12.4001794918,1.0000000000,0.2704000000,147.9289940828
777,19,81,8,19,19,0,0,6,132,214,19,19,0.0072317979,0.6143916437,2.3750000000,12.6317535177,1.0000000000,0.2576000000,147.5155279503
778,18,82,8,19,16,3,0,6,132,214,18,18,0.0071626784,0.6072289653,2.1250000000,12.5001709063,0.8421052632,0.2496000000,128.2051282051
779,18,82,8,18,18,0,0,6,125,188,18,18,0.0066136257,0.6006153396,2.2500000000,12.4446182775,1.0000000000,0.2440000000,147.5409836066
780,17,83,8,18,16,2,0,6,125,188,17,17,0.0065257413,0.5940895983,2.1250000000,12.5001723866,0.8888888889,0.2360000000,135.5932203390
781,16,84,8,16,16,0,0,6,109,160,16,16,0.0057689183,0.5883206800,2.0000000000,12.0001697480,1.0000000000,0.2152000000,148.6988847584
782,16,84,8,16,16,0,0,6,109,160,16,16,0.0057350627,0.5825856173,2.0000000000,12.0001712815,1.0000000000,0.2152000000,148.6988847584
783,16,84,8,16,16,0,0,6,109,160,16,16,0.0057164525,0.5768691648,2.0000000000,12.0001624313,1.0000000000,0.2152000000,148.6988847584
784,16,84,8,16,16,0,0,6,109,160,16,16,0.0057429358,0.5711262290,2.0000000000,12.0001683698,1.0000000000,0.2152000000,148.6988847584
785,16,84,8,16,16,0,0,6,109,160,16,16,0.0057412697,0.5653849592,2.0000000000,12.0001681526,1.0000000000,0.2152000000,148.6988847584
786,15,85,8,16,15,1,0,6,109,160,15,15,0.0056014914,0.5597834678,2.0000000000,12.2668309531,0.9375000000,0.2072000000,144.7876447876
787,15,85,7,15,15,0,0,6,103,160,15,15,0.0055013611,0.5542821067,2.1428571429,12.2668332587,1.0000000000,0.2024000000,148.2213438735
788,15,85,7,15,15,0,0,6,103,160,15,15,0.0054706091,0.5488114976,2.1428571429,12.2668272352,1.0000000000,0.2024000000,148.2213438735
789,15,85,7,15,15,0,0,6,103,160,15,15,0.0054947615,0.5433167360,2.1428571429,12.2668331332,1.0000000000,0.2024000000,148.2213438735
790,15,85,7,15,15,0,0,6,103,160,15,15,0.0054881822,0.5378285539,2.1428571429,12.2668299284,1.0000000000,0.2024000000,148.2213438735
791,14,86,7,14,14,0,0,6,102,140,14,14,0.0052128994,0.5326156545,2.0000000000,12.0001668696,1.0000000000,0.1936000000,144.6280991736
792,14,86,7,14,14,0,0,6,96,122,14,14,0.0048134548,0.5278021997,2.0000000000,12.0001631801,1.0000000000,0.1888000000,148.3050847458
793,14,86,7,14,14,0,0,6,96,122,14,14,0.0048066718,0.5229955279,2.0000000000,12.0001612008,1.0000000000,0.1888000000,148.3050847458
794,14,86,7,14,14,0,0,6,96,122,14,14,0.0048306080,0.5181649199,2.0000000000,12.0001680089,1.0000000000,0.1888000000,148.3050847458
795,13,87,7,14,11,3,0,6,96,122,12,12,0.0044832618,0.5136816581,1.7142857143,11.6365325797,0.7857142857,0.1728000000,127.3148148148
796,13,87,7,13,13,0,0,6,89,96,13,13,0.0042633757,0.5094182824,1.8571428571,11.6924705105,1.0000000000,0.1752000000,148.4018264840
797,13,87,7,13,12,1,0,6,89,96,12,12,0.0040624993,0.5053557831,1.8571428571,11.3334936768,0.9230769231,0.1672000000,143.5406698565
798,12,88,7,12,12,0,0,6,88,82,12,12,0.0039369434,0.5014188397,1.7142857143,11.3334948432,1.0000000000,0.1664000000,144.2307692308
799,12,88,7,12,12,0,0,6,82,70,12,12,0.0037418660,0.4976769737,1.7142857143,11.3334991040,1.0000000000,0.1616000000,148.5148514851
800,12,88,7,12,12,0,0,6,82,70,12,12,0.0037374313,0.4939395424,1.7142857143,11.3334971725,1.0000000000,0.1616000000,148.5148514851
801,12,88,7,12,12,0,0,6,82,70,12,12,0.0037165903,0.4902229521,1.7142857143,11.3334913475,1.0000000000,0.1616000000,148.5148514851
802,12,88,7,12,12,0,0,6,82,70,12,12,0.0037375051,0.4864854470,1.7142857143,11.3334975263,1.0000000000,0.1616000000,148.5148514851
803,12,88,7,12,12,0,0,6,82,70,12,12,0.0037569153,0.4827285317,1.7142857143,11.3335033517,1.0000000000,0.1616000000,148.5148514851
804,12,88,7,12,12,0,0,6,82,70,12,12,0.0037476388,0.4789808929,1.7142857143,11.3335006384,1.0000000000,0.1616000000,148.5148514851
805,12,88,7,12,12,0,0,6,82,70,12,12,0.0037397930,0.4752411000,1.7142857143,11.3334979245,1.0000000000,0.1616000000,148.5148514851
806,12,88,7,12,12,0,0,6,82,70,12,12,0.0037340202,0.4715070798,1.7142857143,11.3334963902,1.0000000000,0.1616000000,148.5148514851
807,12,88,7,12,12,0,0,6,82,70,12,12,0.0037476388,0.4677594410,1.7142857143,11.3335006384,1.0000000000,0.1616000000,148.5148514851
808,12,88,7,12,12,0,0,6,82,70,12,12,0.0037397930,0.4640196481,1.7142857143,11.3334979245,1.0000000000,0.1616000000,148.5148514851
809,12,88,7,12,12,0,0,6,82,70,12,12,0.0037490695,0.4602705786,1.7142857143,11.3335006379,1.0000000000,0.1616000000,148.5148514851
810,12,88,7,12,12,0,0,6,82,70,12,12,0.0037165903,0.4565539883,1.7142857143,11.3334913475,1.0000000000,0.1616000000,148.5148514851
811,12,88,7,12,12,0,0,6,82,70,12,12,0.0037523810,0.4528016073,1.7142857143,11.3335021854,1.0000000000,0.1616000000,148.5148514851
812,12,88,7,12,12,0,0,6,82,70,12,12,0.0037534304,0.4490481769,1.7142857143,11.3335022156,1.0000000000,0.1616000000,148.5148514851
813,12,88,7,12,12,0,0,6,82,70,12,12,0.0037282286,0.4453199483,1.7142857143,11.3334948129,1.0000000000,0.1616000000,148.5148514851
814,12,88,7,12,12,0,0,6,82,70,12,12,0.0037325894,0.4415873589,1.7142857143,11.3334963907,1.0000000000,0.1616000000,148.5148514851
815,12,88,8,12,12,0,0,6,80,68,12,12,0.0036406943,0.4379466646,1.5000000000,10.6668299289,1.0000000000,0.1600000000,150.0000000000
816,12,88,7,12,12,0,0,6,82,70,12,12,0.0037247436,0.4342219210,1.7142857143,11.3334936768,1.0000000000,0.1616000000,148.5148514851
817,12,88,7,12,12,0,0,6,82,70,12,12,0.0037409162,0.4304810048,1.7142857143,11.3334983086,1.0000000000,0.1616000000,148.5148514851
818,12,88,7,12,12,0,0,6,82,70,12,12,0.0037452771,0.4267357277,1.7142857143,11.3334998863,1.0000000000,0.1616000000,148.5148514851
819,12,88,7,12,12,0,0,6,82,70,12,12,0.0037375051,0.4229982226,1.7142857143,11.3334975263,1.0000000000,0.1616000000,148.5148514851
820,12,88,7,12,12,0,0,6,82,70,12,12,0.0037375051,0.4192607175,1.7142857143,11.3334975263,1.0000000000,0.1616000000,148.5148514851
821,11,89,8,12,11,1,0,6,80,68,11,11,0.0035473457,0.4157133718,1.5000000000,10.9092576778,0.9166666667,0.1520000000,144.7368421053
822,11,89,6,11,11,0,0,6,76,70,11,11,0.0035341743,0.4121791975,1.8333333333,11.6365356496,1.0000000000,0.1488000000,147.8494623656
823,11,89,6,11,11,0,0,6,76,70,11,11,0.0035006714,0.4086785260,1.8333333333,11.6365242610,1.0000000000,0.1488000000,147.8494623656
824,11,89,6,11,11,0,0,6,76,70,11,11,0.0035017947,0.4051767314,1.8333333333,11.6365246799,1.0000000000,0.1488000000,147.8494623656
825,11,89,7,11,11,0,0,6,74,68,11,11,0.0034370196,0.4017397118,1.5714285714,10.9092603601,1.0000000000,0.1472000000,149.4565217391
826,11,89,6,11,11,0,0,6,76,70,11,11,0.0035259471,0.3982137647,1.8333333333,11.6365327226,1.0000000000,0.1488000000,147.8494623656
827,11,89,6,11,11,0,0,6,76,70,11,11,0.0035088986,0.3947048660,1.8333333333,11.6365271880,1.0000000000,0.1488000000,147.8494623656
828,11,89,6,11,11,0,0,6,76,70,11,11,0.0035375854,0.3911672806,1.8333333333,11.6365365030,1.0000000000,0.1488000000,147.8494623656
829,11,89,6,11,11,0,0,6,76,70,11,11,0.0035143827,0.3876528979,1.8333333333,11.6365293281,1.0000000000,0.1488000000,147.8494623656
830,11,89,6,11,11,0,0,6,76,70,11,11,0.0035065369,0.3841463609,1.8333333333,11.6365263676,1.0000000000,0.1488000000,147.8494623656
831,11,89,6,11,11,0,0,6,76,70,11,11,0.0034925181,0.3806538428,1.8333333333,11.6365217200,1.0000000000,0.1488000000,147.8494623656
832,11,89,6,11,11,0,0,6,76,70,11,11,0.0035100219,0.3771438210,1.8333333333,11.6365276070,1.0000000000,0.1488000000,147.8494623656
833,11,89,6,11,11,0,0,6,76,70,11,11,0.0035051062,0.3736387148,1.8333333333,11.6365263681,1.0000000000,0.1488000000,147.8494623656
834,11,89,6,11,11,0,0,6,76,70,11,11,0.0035041564,0.3701345584,1.8333333333,11.6365255004,1.0000000000,0.1488000000,147.8494623656
835,11,89,6,11,11,0,0,6,76,70,11,11,0.0035166706,0.3666178878,1.8333333333,11.6365297626,1.0000000000,0.1488000000,147.8494623656
836,11,89,6,11,11,0,0,6,76,70,11,11,0.0035215863,0.3630963016,1.8333333333,11.6365310014,1.0000000000,0.1488000000,147.8494623656
837,11,89,6,11,11,0,0,6,76,70,11,11,0.0035051062,0.3595911954,1.8333333333,11.6365263681,1.0000000000,0.1488000000,147.8494623656
838,11,89,6,11,11,0,0,6,76,70,11,11,0.0035123097,0.3560788857,1.8333333333,11.6365280414,1.0000000000,0.1488000000,147.8494623656
839,11,89,6,11,11,0,0,6,76,70,11,11,0.0034972604,0.3525816253,1.8333333333,11.6365234076,1.0000000000,0.1488000000,147.8494623656
840,11,89,6,11,11,0,0,6,76,70,11,11,0.0034972604,0.3490843649,1.8333333333,11.6365234076,1.0000000000,0.1488000000,147.8494623656
841,11,89,6,11,11,0,0,6,76,70,11,11,0.0035166706,0.3455676944,1.8333333333,11.6365297626,1.0000000000,0.1488000000,147.8494623656
842,11,89,6,11,11,0,0,6,76,70,11,11,0.0034925181,0.3420751763,1.8333333333,11.6365217200,1.0000000000,0.1488000000,147.8494623656
843,11,89,6,11,11,0,0,6,76,70,11,11,0.0034983836,0.3385767927,1.8333333333,11.6365238265,1.0000000000,0.1488000000,147.8494623656
844,11,89,6,11,11,0,0,6,76,70,11,11,0.0035132595,0.3350635332,1.8333333333,11.6365289092,1.0000000000,0.1488000000,147.8494623656
845,11,89,6,11,11,0,0,6,76,70,11,11,0.0035041564,0.3315593768,1.8333333333,11.6365255004,1.0000000000,0.1488000000,147.8494623656
846,11,89,6,11,11,0,0,6,76,70,11,11,0.0035248978,0.3280344790,1.8333333333,11.6365326896,1.0000000000,0.1488000000,147.8494623656
847,11,89,6,11,11,0,0,6,76,70,11,11,0.0035341743,0.3245003047,1.8333333333,11.6365356496,1.0000000000,0.1488000000,147.8494623656
848,11,89,6,11,11,0,0,6,76,70,11,11,0.0035283088,0.3209719958,1.8333333333,11.6365335430,1.0000000000,0.1488000000,147.8494623656
849,11,89,6,11,11,0,0,6,76,70,11,11,0.0035294321,0.3174425638,1.8333333333,11.6365339620,1.0000000000,0.1488000000,147.8494623656
850,11,89,6,11,11,0,0,6,76,70,11,11,0.0035007453,0.3139418185,1.8333333333,11.6365246470,1.0000000000,0.1488000000,147.8494623656
851,11,89,6,11,11,0,0,6,76,70,11,11,0.0034925181,0.3104493004,1.8333333333,11.6365217200,1.0000000000,0.1488000000,147.8494623656
852,11,89,6,11,11,0,0,6,76,70,11,11,0.0034925181,0.3069567823,1.8333333333,11.6365217200,1.0000000000,0.1488000000,147.8494623656
853,11,89,6,11,11,0,0,6,76,70,11,11,0.0034891070,0.3034676752,1.8333333333,11.6365208665,1.0000000000,0.1488000000,147.8494623656
854,11,89,7,11,11,0,0,6,74,68,11,11,0.0034142275,0.3000534477,1.5714285714,10.9092534475,1.0000000000,0.1472000000,149.4565217391
855,11,89,6,11,11,0,0,6,76,70,11,11,0.0035215863,0.2965318615,1.8333333333,11.6365310014,1.0000000000,0.1488000000,147.8494623656
856,11,89,6,11,11,0,0,6,76,70,11,11,0.0035260210,0.2930058405,1.8333333333,11.6365331086,1.0000000000,0.1488000000,147.8494623656
857,11,89,7,11,11,0,0,6,74,68,11,11,0.0034258987,0.2895799418,1.5714285714,10.9092576778,1.0000000000,0.1472000000,149.4565217391
858,11,89,6,11,11,0,0,6,76,70,11,11,0.0035065369,0.2860734048,1.8333333333,11.6365263676,1.0000000000,0.1488000000,147.8494623656
859,11,89,6,11,11,0,0,6,76,70,11,11,0.0035134329,0.2825599719,1.8333333333,11.6365284604,1.0000000000,0.1488000000,147.8494623656
860,11,89,6,11,11,0,0,6,76,70,11,11,0.0034983836,0.2790615883,1.8333333333,11.6365238265,1.0000000000,0.1488000000,147.8494623656
861,11,89,6,11,11,0,0,6,76,70,11,11,0.0035167444,0.2755448439,1.8333333333,11.6365301486,1.0000000000,0.1488000000,147.8494623656
862,11,89,6,11,11,0,0,6,76,70,11,11,0.0035248978,0.2720199461,1.8333333333,11.6365326896,1.0000000000,0.1488000000,147.8494623656
863,11,89,6,11,11,0,0,6,76,70,11,11,0.0035007453,0.2685192008,1.8333333333,11.6365246470,1.0000000000,0.1488000000,147.8494623656
864,11,89,6,11,11,0,0,6,76,70,11,11,0.0035017947,0.2650174061,1.8333333333,11.6365246799,1.0000000000,0.1488000000,147.8494623656
865,11,89,6,11,11,0,0,6,76,70,11,11,0.0035260210,0.2614913851,1.8333333333,11.6365331086,1.0000000000,0.1488000000,147.8494623656
866,11,89,6,11,11,0,0,6,76,70,11,11,0.0035099480,0.2579814371,1.8333333333,11.6365272210,1.0000000000,0.1488000000,147.8494623656
867,11,89,6,11,11,0,0,6,76,70,11,11,0.0035085172,0.2544729199,1.8333333333,11.6365272216,1.0000000000,0.1488000000,147.8494623656
868,11,89,6,11,11,0,0,6,76,70,11,11,0.0035123097,0.2509606102,1.8333333333,11.6365280414,1.0000000000,0.1488000000,147.8494623656
869,11,89,6,11,11,0,0,6,76,70,11,11,0.0035166706,0.2474439396,1.8333333333,11.6365297626,1.0000000000,0.1488000000,147.8494623656
870,11,89,6,11,11,0,0,6,76,70,11,11,0.0035177938,0.2439261458,1.8333333333,11.6365301815,1.0000000000,0.1488000000,147.8494623656
871,10,90,5,10,10,0,0,6,70,70,10,10,0.0033904617,0.2405356841,2.0000000000,12.0001777453,1.0000000000,0.1360000000,147.0588235294
872,10,90,5,10,10,0,0,6,70,70,10,10,0.0033144775,0.2372212066,2.0000000000,12.0001703308,1.0000000000,0.1360000000,147.0588235294
873,10,90,5,10,10,0,0,6,70,70,10,10,0.0033271651,0.2338940414,2.0000000000,12.0001745256,1.0000000000,0.1360000000,147.0588235294
874,8,92,5,10,6,4,0,6,70,70,7,7,0.0028660924,0.2310279491,1.6000000000,12.0001649411,0.6000000000,0.1120000000,107.1428571429
875,8,92,5,8,8,0,0,6,54,42,8,8,0.0024672347,0.2285607144,1.6000000000,11.0001758956,1.0000000000,0.1072000000,149.2537313433
876,8,92,5,8,8,0,0,6,54,42,8,8,0.0024547205,0.2261059939,1.6000000000,11.0001700351,1.0000000000,0.1072000000,149.2537313433
877,8,92,5,8,8,0,0,6,54,42,8,8,0.0024430822,0.2236629117,1.6000000000,11.0001648370,1.0000000000,0.1072000000,149.2537313433
878,8,92,5,8,8,0,0,6,54,42,8,8,0.0024788730,0.2211840387,1.6000000000,11.0001810937,1.0000000000,0.1072000000,149.2537313433
879,8,92,5,8,8,0,0,6,54,42,8,8,0.0024672347,0.2187168040,1.6000000000,11.0001758956,1.0000000000,0.1072000000,149.2537313433
880,8,92,5,8,8,0,0,6,54,42,8,8,0.0024547205,0.2162620835,1.6000000000,11.0001700351,1.0000000000,0.1072000000,149.2537313433
881,8,92,5,8,8,0,0,6,54,42,8,8,0.0024628738,0.2137992097,1.6000000000,11.0001735290,1.0000000000,0.1072000000,149.2537313433
882,8,92,5,8,8,0,0,6,54,42,8,8,0.0024512356,0.2113479741,1.6000000000,11.0001683309,1.0000000000,0.1072000000,149.2537313433
883,8,92,5,8,8,0,0,6,54,42,8,8,0.0024628738,0.2088851003,1.6000000000,11.0001735290,1.0000000000,0.1072000000,149.2537313433
884,8,92,5,8,8,0,0,6,54,42,8,8,0.0024590814,0.2064260189,1.6000000000,11.0001724017,1.0000000000,0.1072000000,149.2537313433
885,8,92,5,8,8,0,0,6,54,42,8,8,0.0024788730,0.2039471460,1.6000000000,11.0001810937,1.0000000000,0.1072000000,149.2537313433
886,8,92,5,8,8,0,0,6,54,42,8,8,0.0024672347,0.2014799113,1.6000000000,11.0001758956,1.0000000000,0.1072000000,149.2537313433
887,7,93,5,8,7,1,0,6,54,42,7,7,0.0024566145,0.1990232968,1.6000000000,11.4287492196,0.8750000000,0.0992000000,141.1290322581
888,7,93,4,7,7,0,0,6,48,42,7,7,0.0021986708,0.1968246260,1.7500000000,11.4287346336,1.0000000000,0.0944000000,148.3050847458
889,7,93,4,7,7,0,0,6,48,42,7,7,0.0021905175,0.1946341085,1.7500000000,11.4287306405,1.0000000000,0.0944000000,148.3050847458
890,7,93,4,7,7,0,0,6,48,42,7,7,0.0022263082,0.1924078003,1.7500000000,11.4287492196,1.0000000000,0.0944000000,148.3050847458
891,7,93,4,7,7,0,0,6,48,42,7,7,0.0022065166,0.1902012837,1.7500000000,11.4287392859,1.0000000000,0.0944000000,148.3050847458
892,6,94,3,6,5,1,1,6,46,34,5,5,0.0017862537,0.1884150301,1.6666666667,11.2001767427,0.8333333333,0.0768000000,130.2083333333
893,6,94,4,6,6,0,0,6,40,28,6,6,0.0017777267,0.1866373034,1.5000000000,10.6668362941,1.0000000000,0.0800000000,150.0000000000
894,6,94,4,6,6,0,0,6,40,28,6,6,0.0017660884,0.1848712150,1.5000000000,10.6668293633,1.0000000000,0.0800000000,150.0000000000
895,6,94,4,6,6,0,0,6,40,28,6,6,0.0017742417,0.1830969733,1.5000000000,10.6668340219,1.0000000000,0.0800000000,150.0000000000
896,5,95,4,5,5,0,0,6,40,27,5,5,0.0015670856,0.1815298877,1.2500000000,9.6001693186,1.0000000000,0.0720000000,138.8888888889
897,5,95,4,5,5,0,0,6,32,14,5,5,0.0013378395,0.1801920482,1.2500000000,9.6001637283,1.0000000000,0.0656000000,152.4390243902
898,5,95,4,5,5,0,0,6,32,14,5,5,0.0013459928,0.1788460555,1.2500000000,9.6001693186,1.0000000000,0.0656000000,152.4390243902
899,5,95,4,5,5,0,0,6,32,14,5,5,0.0013459928,0.1775000627,1.2500000000,9.6001693186,1.0000000000,0.0656000000,152.4390243902
900,5,95,4,5,5,0,0,6,32,14,5,5,0.0013378395,0.1761622232,1.2500000000,9.6001637283,1.0000000000,0.0656000000,152.4390243902
901,5,95,4,5,5,0,0,6,32,14,5,5,0.0013378395,0.1748243838,1.2500000000,9.6001637283,1.0000000000,0.0656000000,152.4390243902
902,5,95,4,5,5,0,0,6,32,14,5,5,0.0013459928,0.1734783910,1.2500000000,9.6001693186,1.0000000000,0.0656000000,152.4390243902
903,5,95,4,5,5,0,0,6,32,14,5,5,0.0013459928,0.1721323982,1.2500000000,9.6001693186,1.0000000000,0.0656000000,152.4390243902
904,5,95,4,5,5,0,0,6,32,14,5,5,0.0013459928,0.1707864054,1.2500000000,9.6001693186,1.0000000000,0.0656000000,152.4390243902
905,5,95,4,5,5,0,0,6,32,14,5,5,0.0013378395,0.1694485660,1.2500000000,9.6001637283,1.0000000000,0.0656000000,152.4390243902
906,5,95,4,5,5,0,0,6,32,14,5,5,0.0013378395,0.1681107265,1.2500000000,9.6001637283,1.0000000000,0.0656000000,152.4390243902
907,5,95,4,5,5,0,0,6,32,14,5,5,0.0013378395,0.1667728870,1.2500000000,9.6001637283,1.0000000000,0.0656000000,152.4390243902
908,5,95,4,5,5,0,0,6,32,14,5,5,0.0013459928,0.1654268943,1.2500000000,9.6001693186,1.0000000000,0.0656000000,152.4390243902
909,5,95,4,5,5,0,0,6,32,14,5,5,0.0013378395,0.1640890548,1.2500000000,9.6001637283,1.0000000000,0.0656000000,152.4390243902
910,5,95,4,5,5,0,0,6,32,14,5,5,0.0013378395,0.1627512154,1.2500000000,9.6001637283,1.0000000000,0.0656000000,152.4390243902
911,5,95,4,5,5,0,0,6,32,14,5,5,0.0013459928,0.1614052226,1.2500000000,9.6001693186,1.0000000000,0.0656000000,152.4390243902
912,5,95,4,5,5,0,0,6,32,14,5,5,0.0013378395,0.1600673831,1.2500000000,9.6001637283,1.0000000000,0.0656000000,152.4390243902
913,5,95,4,5,5,0,0,6,32,14,5,5,0.0013459928,0.1587213903,1.2500000000,9.6001693186,1.0000000000,0.0656000000,152.4390243902
914,5,95,4,5,5,0,0,6,32,14,5,5,0.0013378395,0.1573835509,1.2500000000,9.6001637283,1.0000000000,0.0656000000,152.4390243902
915,5,95,4,5,5,0,0,6,32,14,5,5,0.0013378395,0.1560457114,1.2500000000,9.6001637283,1.0000000000,0.0656000000,152.4390243902
916,5,95,4,5,5,0,0,6,32,14,5,5,0.0013378395,0.1547078720,1.2500000000,9.6001637283,1.0000000000,0.0656000000,152.4390243902
917,5,95,4,5,5,0,0,6,32,14,5,5,0.0013459928,0.1533618792,1.2500000000,9.6001693186,1.0000000000,0.0656000000,152.4390243902
918,4,96,3,4,3,1,1,6,24,0,3,3,0.0007987666,0.1525631126,1.0000000000,8.0001647676,0.7500000000,0.0432000000,138.8888888889
919,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1516550559,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
920,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1507469992,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
921,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1498389424,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
922,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1489308857,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
923,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1480228290,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
924,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1471147723,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
925,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1462067155,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
926,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1452986588,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
927,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1443906021,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
928,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1434825454,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
929,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1425744887,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
