Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions,Routing_Repairs,Partial_Promotions,Emergency_Promotions
638,100,0,6,100,100,0,0,0,0,0,100,100,0.0230002387,33.2740254564,16.6666666667,8.0000673582,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
639,100,0,6,100,100,0,0,0,0,0,100,100,0.0230002387,33.2510252177,16.6666666667,8.0000673582,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
640,100,0,6,100,100,0,0,0,0,0,100,100,0.0230002387,33.2280249790,16.6666666667,8.0000673582,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
641,100,0,7,100,100,0,0,1,107,879,100,100,0.0337868023,33.1942381767,14.2857142857,8.0000620802,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
642,100,0,7,100,100,0,0,0,0,0,100,100,0.0231119702,33.1711262065,14.2857142857,8.0000620802,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
643,100,0,7,100,100,0,0,0,0,0,100,100,0.0231119702,33.1480142363,14.2857142857,8.0000620802,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
644,100,0,7,100,100,0,0,0,0,0,100,100,0.0231119702,33.1249022661,14.2857142857,8.0000620802,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
645,100,0,7,100,100,0,0,0,0,0,100,100,0.0231119702,33.1017902958,14.2857142857,8.0000620802,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
646,100,0,4,100,100,0,0,1,104,588,100,100,0.0317669425,33.0700233533,25.0000000000,8.0001040734,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
647,100,0,4,100,100,0,0,0,0,0,100,100,0.0241526449,33.0458707084,25.0000000000,8.0001040734,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
648,100,0,4,100,100,0,0,0,0,0,100,100,0.0241526449,33.0217180635,25.0000000000,8.0001040734,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
649,100,0,4,100,100,0,0,0,0,0,100,100,0.0241526449,32.9975654185,25.0000000000,8.0001040734,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
650,100,0,4,100,100,0,0,0,0,0,100,100,0.0241526449,32.9734127736,25.0000000000,8.0001040734,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
651,100,0,6,100,100,0,0,1,106,782,100,100,0.0333941759,32.9400185977,16.6666666667,8.0000819418,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
652,100,0,6,100,100,0,0,0,0,0,100,100,0.0237416846,32.9162769130,16.6666666667,8.0000819418,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
653,100,0,6,100,100,0,0,0,0,0,100,100,0.0237416846,32.8925352284,16.6666666667,8.0000819418,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
654,100,0,6,100,100,0,0,0,0,0,100,100,0.0237416846,32.8687935437,16.6666666667,8.0000819418,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
655,100,0,6,100,100,0,0,0,0,0,100,100,0.0237416846,32.8450518591,16.6666666667,8.0000819418,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
656,100,0,4,100,100,0,0,1,104,588,100,100,0.0306602588,32.8143916003,25.0000000000,8.0000754339,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
657,100,0,4,100,100,0,0,0,0,0,100,100,0.0232037244,32.7911878759,25.0000000000,8.0000754339,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
658,100,0,4,100,100,0,0,0,0,0,100,100,0.0232037244,32.7679841515,25.0000000000,8.0000754339,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
659,100,0,4,100,100,0,0,0,0,0,100,100,0.0232037244,32.7447804271,25.0000000000,8.0000754339,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
660,100,0,4,100,100,0,0,0,0,0,100,100,0.0232037244,32.7215767027,25.0000000000,8.0000754339,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
661,100,0,3,100,100,0,0,1,103,491,100,100,0.0307166573,32.6908600455,33.3333333333,8.0001078440,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
662,100,0,3,100,100,0,0,0,0,0,100,100,0.0241944217,32.6666656238,33.3333333333,8.0001078440,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
663,100,0,3,100,100,0,0,0,0,0,100,100,0.0241944217,32.6424712022,33.3333333333,8.0001078440,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
664,100,0,3,100,100,0,0,0,0,0,100,100,0.0241944217,32.6182767805,33.3333333333,8.0001078440,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
665,100,0,3,100,100,0,0,0,0,0,100,100,0.0241944217,32.5940823588,33.3333333333,8.0001078440,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
666,100,0,11,100,100,0,0,1,109,1267,100,100,0.0387036961,32.5553786627,9.0909090909,8.0000649340,1.0000000000,0.8872000000,225.4283137962,0,0,0,0,0
667,100,0,11,100,100,0,0,0,0,0,100,100,0.0236977326,32.5316809302,9.0909090909,8.0000649340,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
668,100,0,11,100,100,0,0,0,0,0,100,100,0.0236977326,32.5079831976,9.0909090909,8.0000649340,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
669,100,0,11,100,100,0,0,0,0,0,100,100,0.0236977326,32.4842854650,9.0909090909,8.0000649340,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
670,100,0,11,100,100,0,0,0,0,0,100,100,0.0236977326,32.4605877324,9.0909090909,8.0000649340,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
671,100,0,2,100,100,0,0,1,102,394,100,100,0.0317387130,32.4288490195,50.0000000000,8.0001503074,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
672,100,0,2,100,100,0,0,0,0,0,100,100,0.0260542475,32.4027947720,50.0000000000,8.0001503074,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
673,100,0,2,100,100,0,0,0,0,0,100,100,0.0260542475,32.3767405245,50.0000000000,8.0001503074,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
674,100,0,2,100,100,0,0,0,0,0,100,100,0.0260542475,32.3506862770,50.0000000000,8.0001503074,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
675,100,0,2,100,100,0,0,0,0,0,100,100,0.0260542475,32.3246320295,50.0000000000,8.0001503074,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
676,100,0,7,100,100,0,0,1,107,879,100,100,0.0340752163,32.2905568132,14.2857142857,8.0000667768,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
677,100,0,7,100,100,0,0,0,0,0,100,100,0.0233791086,32.2671777047,14.2857142857,8.0000667768,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
678,100,0,7,100,100,0,0,0,0,0,100,100,0.0233791086,32.2437985961,14.2857142857,8.0000667768,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
679,100,0,7,100,100,0,0,0,0,0,100,100,0.0233791086,32.2204194875,14.2857142857,8.0000667768,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
680,100,0,7,100,100,0,0,0,0,0,100,100,0.0233791086,32.1970403790,14.2857142857,8.0000667768,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
681,100,0,3,100,100,0,0,1,103,491,100,100,0.0307904697,32.1662499092,33.3333333333,8.0001074746,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
682,100,0,3,100,100,0,0,0,0,0,100,100,0.0242550605,32.1419948487,33.3333333333,8.0001074746,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
683,100,0,3,100,100,0,0,0,0,0,100,100,0.0242550605,32.1177397882,33.3333333333,8.0001074746,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
684,100,0,3,100,100,0,0,0,0,0,100,100,0.0242550605,32.0934847277,33.3333333333,8.0001074746,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
685,100,0,3,100,100,0,0,0,0,0,100,100,0.0242550605,32.0692296672,33.3333333333,8.0001074746,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
686,100,0,4,100,100,0,0,1,104,588,100,100,0.0310877976,32.0381418696,25.0000000000,8.0000930901,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
687,100,0,4,100,100,0,0,0,0,0,100,100,0.0235572555,32.0145846141,25.0000000000,8.0000930901,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
688,100,0,4,100,100,0,0,0,0,0,100,100,0.0235572555,31.9910273586,25.0000000000,8.0000930901,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
689,100,0,4,100,100,0,0,0,0,0,100,100,0.0235572555,31.9674701030,25.0000000000,8.0000930901,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
690,100,0,4,100,100,0,0,0,0,0,100,100,0.0235572555,31.9439128475,25.0000000000,8.0000930901,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
691,100,0,4,100,100,0,0,1,104,588,100,100,0.0307711654,31.9131416821,25.0000000000,8.0000784428,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
692,100,0,4,100,100,0,0,0,0,0,100,100,0.0232729884,31.8898686937,25.0000000000,8.0000784428,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
693,100,0,4,100,100,0,0,0,0,0,100,100,0.0232729884,31.8665957054,25.0000000000,8.0000784428,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
694,100,0,4,100,100,0,0,0,0,0,100,100,0.0232729884,31.8433227170,25.0000000000,8.0000784428,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
695,100,0,4,100,100,0,0,0,0,0,100,100,0.0232729884,31.8200497286,25.0000000000,8.0000784428,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
696,100,0,6,100,100,0,0,1,106,782,100,100,0.0333215064,31.7867282222,16.6666666667,8.0000831367,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
697,100,0,6,100,100,0,0,0,0,0,100,100,0.0236505896,31.7630776326,16.6666666667,8.0000831367,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
698,100,0,6,100,100,0,0,0,0,0,100,100,0.0236505896,31.7394270430,16.6666666667,8.0000831367,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
699,100,0,6,100,100,0,0,0,0,0,100,100,0.0236505896,31.7157764534,16.6666666667,8.0000831367,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
700,100,0,6,100,100,0,0,0,0,0,100,100,0.0236505896,31.6921258638,16.6666666667,8.0000831367,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
701,100,0,7,100,100,0,0,1,107,879,100,100,0.0344762095,31.6576496543,14.2857142857,8.0000795538,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
702,100,0,7,100,100,0,0,0,0,0,100,100,0.0237331289,31.6339165254,14.2857142857,8.0000795538,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
703,100,0,7,100,100,0,0,0,0,0,100,100,0.0237331289,31.6101833965,14.2857142857,8.0000795538,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
704,100,0,7,100,100,0,0,0,0,0,100,100,0.0237331289,31.5864502677,14.2857142857,8.0000795538,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
705,100,0,7,100,100,0,0,0,0,0,100,100,0.0237331289,31.5627171388,14.2857142857,8.0000795538,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
706,100,0,5,100,100,0,0,1,105,685,100,100,0.0316607784,31.5310563604,20.0000000000,8.0000703186,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
707,100,0,5,100,100,0,0,0,0,0,100,100,0.0231262155,31.5079301448,20.0000000000,8.0000703186,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
708,100,0,5,100,100,0,0,0,0,0,100,100,0.0231262155,31.4848039293,20.0000000000,8.0000703186,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
709,100,0,5,100,100,0,0,0,0,0,100,100,0.0231262155,31.4616777138,20.0000000000,8.0000703186,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
710,100,0,5,100,100,0,0,0,0,0,100,100,0.0231262155,31.4385514983,20.0000000000,8.0000703186,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
711,100,0,6,100,100,0,0,1,106,782,100,100,0.0330714665,31.4054800317,16.6666666667,8.0000685539,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
712,100,0,6,100,100,0,0,0,0,0,100,100,0.0234550841,31.3820249477,16.6666666667,8.0000685539,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
713,100,0,6,100,100,0,0,0,0,0,100,100,0.0234550841,31.3585698636,16.6666666667,8.0000685539,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
714,100,0,6,100,100,0,0,0,0,0,100,100,0.0234550841,31.3351147795,16.6666666667,8.0000685539,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
715,100,0,6,100,100,0,0,0,0,0,100,100,0.0234550841,31.3116596955,16.6666666667,8.0000685539,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
716,100,0,6,100,100,0,0,1,106,782,100,100,0.0336530084,31.2780066871,16.6666666667,8.0000841145,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
717,100,0,6,100,100,0,0,0,0,0,100,100,0.0239397639,31.2540669232,16.6666666667,8.0000841145,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
718,100,0,6,100,100,0,0,0,0,0,100,100,0.0239397639,31.2301271594,16.6666666667,8.0000841145,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
719,100,0,6,100,100,0,0,0,0,0,100,100,0.0239397639,31.2061873955,16.6666666667,8.0000841145,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
720,100,0,6,100,100,0,0,0,0,0,100,100,0.0239397639,31.1822476316,16.6666666667,8.0000841145,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
721,100,0,6,100,100,0,0,1,106,782,100,100,0.0333179342,31.1489296974,16.6666666667,8.0000832332,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
722,100,0,6,100,100,0,0,0,0,0,100,100,0.0236384891,31.1252912083,16.6666666667,8.0000832332,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
723,100,0,6,100,100,0,0,0,0,0,100,100,0.0236384891,31.1016527193,16.6666666667,8.0000832332,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
724,100,0,6,100,100,0,0,0,0,0,100,100,0.0236384891,31.0780142302,16.6666666667,8.0000832332,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
725,100,0,6,100,100,0,0,0,0,0,100,100,0.0236384891,31.0543757411,16.6666666667,8.0000832332,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
726,100,0,6,100,100,0,0,1,105,782,100,100,0.0338642500,31.0205114911,16.6666666667,8.0000976233,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
727,100,0,6,100,100,0,0,0,0,0,100,100,0.0241386422,30.9963728490,16.6666666667,8.0000976233,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
728,100,0,6,100,100,0,0,0,0,0,100,100,0.0241386422,30.9722342068,16.6666666667,8.0000976233,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
729,100,0,6,100,100,0,0,0,0,0,100,100,0.0241386422,30.9480955647,16.6666666667,8.0000976233,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
730,100,0,6,100,100,0,0,0,0,0,100,100,0.0241386422,30.9239569225,16.6666666667,8.0000976233,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
731,100,0,5,100,100,0,0,1,105,685,100,100,0.0322237538,30.8917331687,20.0000000000,8.0000786963,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
732,100,0,5,100,100,0,0,0,0,0,100,100,0.0236593820,30.8680737867,20.0000000000,8.0000786963,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
733,100,0,5,100,100,0,0,0,0,0,100,100,0.0236593820,30.8444144046,20.0000000000,8.0000786963,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
734,100,0,5,100,100,0,0,0,0,0,100,100,0.0236593820,30.8207550226,20.0000000000,8.0000786963,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
735,100,0,5,100,100,0,0,0,0,0,100,100,0.0236593820,30.7970956405,20.0000000000,8.0000786963,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
736,100,0,5,100,100,0,0,1,105,685,100,100,0.0320406740,30.7650549665,20.0000000000,8.0000864652,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
737,100,0,5,100,100,0,0,0,0,0,100,100,0.0234348206,30.7416201459,20.0000000000,8.0000864652,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
738,100,0,5,100,100,0,0,0,0,0,100,100,0.0234348206,30.7181853252,20.0000000000,8.0000864652,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
739,100,0,5,100,100,0,0,0,0,0,100,100,0.0234348206,30.6947505046,20.0000000000,8.0000864652,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
740,100,0,5,100,100,0,0,0,0,0,100,100,0.0234348206,30.6713156840,20.0000000000,8.0000864652,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
741,100,0,2,100,100,0,0,1,102,394,100,100,0.0301930102,30.6411226737,50.0000000000,8.0001223313,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
742,100,0,2,100,100,0,0,0,0,0,100,100,0.0246625981,30.6164600757,50.0000000000,8.0001223313,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
743,100,0,2,100,100,0,0,0,0,0,100,100,0.0246625981,30.5917974776,50.0000000000,8.0001223313,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
744,100,0,2,100,100,0,0,0,0,0,100,100,0.0246625981,30.5671348795,50.0000000000,8.0001223313,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
745,100,0,2,100,100,0,0,0,0,0,100,100,0.0246625981,30.5424722815,50.0000000000,8.0001223313,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
746,100,0,1,100,100,0,0,1,101,297,100,100,0.0305056688,30.5119666127,100.0000000000,8.0001523042,1.0000000000,0.8808000000,227.0663033606,0,0,0,0,0
747,100,0,1,100,100,0,0,0,0,0,100,100,0.0259076105,30.4860590021,100.0000000000,8.0001523042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
748,100,0,1,100,100,0,0,0,0,0,100,100,0.0259076105,30.4601513916,100.0000000000,8.0001523042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
749,100,0,1,100,100,0,0,0,0,0,100,100,0.0259076105,30.4342437811,100.0000000000,8.0001523042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
750,100,0,1,100,100,0,0,0,0,0,100,100,0.0259076105,30.4083361706,100.0000000000,8.0001523042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
751,100,0,6,100,100,0,0,1,106,782,100,100,0.0331557885,30.3751803821,16.6666666667,8.0000675235,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
752,100,0,6,100,100,0,0,0,0,0,100,100,0.0235427777,30.3516376044,16.6666666667,8.0000675235,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
753,100,0,6,100,100,0,0,0,0,0,100,100,0.0235427777,30.3280948267,16.6666666667,8.0000675235,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
754,100,0,6,100,100,0,0,0,0,0,100,100,0.0235427777,30.3045520491,16.6666666667,8.0000675235,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
755,100,0,6,100,100,0,0,0,0,0,100,100,0.0235427777,30.2810092714,16.6666666667,8.0000675235,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
756,100,0,1,100,100,0,0,1,101,297,100,100,0.0294397017,30.2515695697,100.0000000000,8.0001382429,1.0000000000,0.8808000000,227.0663033606,0,0,0,0,0
757,100,0,1,100,100,0,0,0,0,0,100,100,0.0249413038,30.2266282659,100.0000000000,8.0001382429,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
758,100,0,1,100,100,0,0,0,0,0,100,100,0.0249413038,30.2016869620,100.0000000000,8.0001382429,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
759,100,0,1,100,100,0,0,0,0,0,100,100,0.0249413038,30.1767456582,100.0000000000,8.0001382429,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
760,100,0,1,100,100,0,0,0,0,0,100,100,0.0249413038,30.1518043543,100.0000000000,8.0001382429,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
761,100,0,7,100,100,0,0,1,107,879,100,100,0.0339384642,30.1178658902,14.2857142857,8.0000673359,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
762,100,0,7,100,100,0,0,0,0,0,100,100,0.0232319835,30.0946339066,14.2857142857,8.0000673359,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
763,100,0,7,100,100,0,0,0,0,0,100,100,0.0232319835,30.0714019231,14.2857142857,8.0000673359,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
764,100,0,7,100,100,0,0,0,0,0,100,100,0.0232319835,30.0481699396,14.2857142857,8.0000673359,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
765,100,0,7,100,100,0,0,0,0,0,100,100,0.0232319835,30.0249379561,14.2857142857,8.0000673359,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
766,100,0,4,100,100,0,0,1,104,588,100,100,0.0311098774,29.9938280786,25.0000000000,8.0000889085,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
767,100,0,4,100,100,0,0,0,0,0,100,100,0.0235868977,29.9702411810,25.0000000000,8.0000889085,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
768,100,0,4,100,100,0,0,0,0,0,100,100,0.0235868977,29.9466542833,25.0000000000,8.0000889085,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
769,100,0,4,100,100,0,0,0,0,0,100,100,0.0235868977,29.9230673856,25.0000000000,8.0000889085,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
770,100,0,4,100,100,0,0,0,0,0,100,100,0.0235868977,29.8994804880,25.0000000000,8.0000889085,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
771,100,0,7,100,100,0,0,1,107,879,100,100,0.0339709478,29.8655095401,14.2857142857,8.0000659956,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
772,100,0,7,100,100,0,0,0,0,0,100,100,0.0232753407,29.8422341994,14.2857142857,8.0000659956,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
773,100,0,7,100,100,0,0,0,0,0,100,100,0.0232753407,29.8189588587,14.2857142857,8.0000659956,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
774,100,0,7,100,100,0,0,0,0,0,100,100,0.0232753407,29.7956835180,14.2857142857,8.0000659956,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
775,100,0,7,100,100,0,0,0,0,0,100,100,0.0232753407,29.7724081773,14.2857142857,8.0000659956,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
776,100,0,7,100,100,0,0,1,107,879,100,100,0.0338740578,29.7385341195,14.2857142857,8.0000713567,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
777,100,0,7,100,100,0,0,0,0,0,100,100,0.0231657837,29.7153683358,14.2857142857,8.0000713567,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
778,100,0,7,100,100,0,0,0,0,0,100,100,0.0231657837,29.6922025520,14.2857142857,8.0000713567,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
779,100,0,7,100,100,0,0,0,0,0,100,100,0.0231657837,29.6690367683,14.2857142857,8.0000713567,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
780,100,0,7,100,100,0,0,0,0,0,100,100,0.0231657837,29.6458709846,14.2857142857,8.0000713567,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
781,100,0,4,100,100,0,0,1,104,588,100,100,0.0320779760,29.6137930086,25.0000000000,8.0001029092,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
782,100,0,4,100,100,0,0,0,0,0,100,100,0.0244800031,29.5893130055,25.0000000000,8.0001029092,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
783,100,0,4,100,100,0,0,0,0,0,100,100,0.0244800031,29.5648330024,25.0000000000,8.0001029092,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
784,100,0,4,100,100,0,0,0,0,0,100,100,0.0244800031,29.5403529993,25.0000000000,8.0001029092,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
785,100,0,4,100,100,0,0,0,0,0,100,100,0.0244800031,29.5158729962,25.0000000000,8.0001029092,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
786,100,0,5,100,100,0,0,1,105,685,100,100,0.0318428338,29.4840301624,20.0000000000,8.0000798024,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
787,100,0,5,100,100,0,0,0,0,0,100,100,0.0232911640,29.4607389984,20.0000000000,8.0000798024,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
788,100,0,5,100,100,0,0,0,0,0,100,100,0.0232911640,29.4374478344,20.0000000000,8.0000798024,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
