Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
130,100,0,3,100,100,0,0,7,103,491,100,100,0.0473370467,29.2243291243,33.3333333333,16.5802036803,1.0000000000,0.9668480000,217.6143509631
131,100,0,4,100,100,0,0,7,104,588,100,100,0.0459645762,29.1783645481,25.0000000000,16.4959454357,1.0000000000,0.9680640000,217.3410022478
132,100,0,8,100,100,0,0,7,108,976,100,100,0.0631936016,29.1151709466,12.5000000000,16.1592990068,1.0000000000,0.9729280000,216.2544402052
133,100,0,3,100,100,0,0,7,103,491,100,100,0.0427727671,29.0723981795,33.3333333333,16.5801262476,1.0000000000,0.9668480000,217.6143509631
134,100,0,4,100,100,0,0,7,104,588,100,100,0.0512939908,29.0211041887,25.0000000000,16.4959927111,1.0000000000,0.9680640000,217.3410022478
135,100,0,6,100,100,0,0,7,106,782,100,100,0.0580476069,28.9630565818,16.6666666667,16.3276538979,1.0000000000,0.9704960000,216.7963597995
136,100,0,3,100,100,0,0,7,103,491,100,100,0.0461164368,28.9169401450,33.3333333333,16.5801758361,1.0000000000,0.9668480000,217.6143509631
137,100,0,4,100,100,0,0,7,104,588,100,100,0.0517465024,28.8651936426,25.0000000000,16.4960050981,1.0000000000,0.9680640000,217.3410022478
138,100,0,6,100,100,0,0,7,106,782,100,100,0.0550358253,28.8101578173,16.6666666667,16.3276425802,1.0000000000,0.9704960000,216.7963597995
139,100,0,2,100,100,0,0,7,102,394,100,100,0.0418014955,28.7683563218,50.0000000000,16.6643300723,1.0000000000,0.9656320000,217.8883881230
140,100,0,7,100,100,0,0,7,107,879,100,100,0.0541694587,28.7141868631,14.2857142857,16.2434452091,1.0000000000,0.9717120000,216.5250609234
141,100,0,3,100,100,0,0,8,103,491,100,100,0.0591789877,28.6550078755,33.3333333333,16.5803628341,1.0000000000,0.9668480000,217.6143509631
142,100,0,5,100,100,0,0,8,105,685,100,100,0.0508160056,28.6041918699,20.0000000000,16.4118067224,1.0000000000,0.9692800000,217.0683393859
143,100,0,3,100,100,0,0,8,103,491,100,100,0.0446816793,28.5595101906,33.3333333333,16.5801402506,1.0000000000,0.9668480000,217.6143509631
144,100,0,7,100,100,0,0,8,107,879,100,100,0.0601169404,28.4993932502,14.2857142857,16.2434614808,1.0000000000,0.9717120000,216.5250609234
145,100,0,3,100,100,0,0,8,103,491,100,100,0.0442174036,28.4551758465,33.3333333333,16.5801244189,1.0000000000,0.9668480000,217.6143509631
146,100,0,6,100,100,0,0,8,106,782,100,100,0.0519791693,28.4031966772,16.6666666667,16.3276223241,1.0000000000,0.9704960000,216.7963597995
147,100,0,7,100,100,0,0,8,107,879,100,100,0.0614497889,28.3417468883,14.2857142857,16.2434859047,1.0000000000,0.9717120000,216.5250609234
148,100,0,1,100,100,0,0,8,101,297,100,100,0.0512854947,28.2904613936,100.0000000000,16.7484662240,1.0000000000,0.9644160000,218.1631163315
149,100,0,4,100,100,0,0,8,104,588,100,100,0.0447617288,28.2456996648,25.0000000000,16.4959313244,1.0000000000,0.9680640000,217.3410022478
150,100,0,6,100,100,0,0,8,106,782,100,100,0.0591965786,28.1865030862,16.6666666667,16.3276792096,1.0000000000,0.9704960000,216.7963597995
151,100,0,6,100,100,0,0,8,106,782,100,100,0.0527551953,28.1337478909,16.6666666667,16.3276348688,1.0000000000,0.9704960000,216.7963597995
152,100,0,5,100,100,0,0,8,105,685,100,100,0.0486770363,28.0850708547,20.0000000000,16.4117898669,1.0000000000,0.9692800000,217.0683393859
153,100,0,5,100,100,0,0,8,105,685,100,100,0.0514810563,28.0335897984,20.0000000000,16.4117942829,1.0000000000,0.9692800000,217.0683393859
154,100,0,1,100,100,0,0,8,101,297,100,100,0.0443711563,27.9892186421,100.0000000000,16.7486531574,1.0000000000,0.9644160000,218.1631163315
155,100,0,3,100,100,0,0,8,103,491,100,100,0.0484834471,27.9407351950,33.3333333333,16.5801887774,1.0000000000,0.9668480000,217.6143509631
156,100,0,5,100,100,0,0,8,105,685,100,100,0.0479902420,27.8927449530,20.0000000000,16.4117889259,1.0000000000,0.9692800000,217.0683393859
157,100,0,13,100,100,0,0,8,112,1461,100,100,0.0741097037,27.8186352493,7.6923076923,15.7384746479,1.0000000000,0.9777920000,215.1786883100
158,100,0,7,100,100,0,0,8,107,879,100,100,0.0585709671,27.7600642821,14.2857142857,16.2434823306,1.0000000000,0.9717120000,216.5250609234
159,100,0,7,100,100,0,0,8,107,879,100,100,0.0576021673,27.7024621148,14.2857142857,16.2434679274,1.0000000000,0.9717120000,216.5250609234
160,100,0,3,100,100,0,0,8,103,491,100,100,0.0456882660,27.6567738488,33.3333333333,16.5801557847,1.0000000000,0.9668480000,217.6143509631
161,100,0,6,100,100,0,0,9,106,782,100,100,0.0580111096,27.5987627392,16.6666666667,16.3276951650,1.0000000000,0.9704960000,216.7963597995
162,100,0,5,100,100,0,0,9,105,685,100,100,0.0497520950,27.5490106442,20.0000000000,16.4117922007,1.0000000000,0.9692800000,217.0683393859
163,100,0,4,100,100,0,0,9,104,588,100,100,0.0478313980,27.5011792461,25.0000000000,16.4959737486,1.0000000000,0.9680640000,217.3410022478
164,100,0,2,100,100,0,0,9,102,394,100,100,0.0448078737,27.4563713724,50.0000000000,16.6643334293,1.0000000000,0.9656320000,217.8883881230
165,100,0,6,100,100,0,0,9,106,782,100,100,0.0580531449,27.3983182275,16.6666666667,16.3276575648,1.0000000000,0.9704960000,216.7963597995
166,100,0,6,100,100,0,0,9,106,782,100,100,0.0524177509,27.3459004766,16.6666666667,16.3276083638,1.0000000000,0.9704960000,216.7963597995
167,100,0,3,100,100,0,0,9,103,491,100,100,0.0449695921,27.3009308845,33.3333333333,16.5801518887,1.0000000000,0.9668480000,217.6143509631
