Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
153,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,38.9292848303,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
154,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,38.7425305935,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
155,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,38.5557763567,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
156,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,38.3690221199,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
157,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,38.1822678831,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
158,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,37.9955136462,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
159,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,37.8087594094,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
160,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,37.6220051726,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
161,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,37.4352509358,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
162,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,37.2484966990,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
163,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,37.0617424622,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
164,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,36.8749882254,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
165,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,36.6882339886,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
166,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,36.5014797517,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
167,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,36.3147255149,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
168,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,36.1279712781,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
169,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,35.9412170413,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
170,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,35.7544628045,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
171,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,35.5677085677,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
172,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,35.3809543309,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
173,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,35.1942000941,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
174,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,35.0074458573,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
175,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,34.8206916204,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
176,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,34.6339373836,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
177,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,34.4471831468,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
178,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,34.2604289100,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
179,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,34.0736746732,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
180,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,33.8869204364,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
181,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,33.7001661996,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
