Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
115,100,0,5,100,100,0,0,6,105,685,100,100,0.0316998654,46.4209608884,20.0000000000,15.6002276316,1.0000000000,0.8840000000,226.2443438914
116,100,0,8,100,100,0,0,6,108,976,100,100,0.0327724399,46.3881884485,12.5000000000,15.3601758192,1.0000000000,0.8864000000,225.6317689531
117,100,0,4,100,100,0,0,6,104,588,100,100,0.0302813086,46.3579071398,25.0000000000,15.6802403077,1.0000000000,0.8832000000,226.4492753623
118,100,0,5,100,100,0,0,6,105,685,100,100,0.0312946221,46.3266125177,20.0000000000,15.6001972310,1.0000000000,0.8840000000,226.2443438914
119,100,0,6,100,100,0,0,6,106,782,100,100,0.0321788010,46.2944337167,16.6666666667,15.5202139686,1.0000000000,0.8848000000,226.0397830018
120,100,0,6,100,100,0,0,6,106,782,100,100,0.0312442841,46.2631894325,16.6666666667,15.5201827851,1.0000000000,0.8848000000,226.0397830018
121,100,0,5,100,100,0,0,7,105,685,100,100,0.0316445708,46.2315448617,20.0000000000,15.6002251053,1.0000000000,0.8840000000,226.2443438914
122,100,0,5,100,100,0,0,7,105,685,100,100,0.0337516517,46.1977932100,20.0000000000,15.6002827903,1.0000000000,0.8840000000,226.2443438914
123,100,0,8,100,100,0,0,7,108,976,100,100,0.0331769592,46.1646162508,12.5000000000,15.3601697857,1.0000000000,0.8864000000,225.6317689531
124,100,0,6,100,100,0,0,7,106,782,100,100,0.0312784518,46.1333377990,16.6666666667,15.5202080124,1.0000000000,0.8848000000,226.0397830018
125,100,0,9,100,100,0,0,7,109,1073,100,100,0.0338259137,46.0995118853,11.1111111111,15.2801747680,1.0000000000,0.8872000000,225.4283137962
126,100,0,3,100,100,0,0,7,103,491,100,100,0.0290530297,46.0704588556,33.3333333333,15.7601919940,1.0000000000,0.8824000000,226.6545784225
127,100,0,3,100,100,0,0,7,103,491,100,100,0.0289372312,46.0415216243,33.3333333333,15.7601914909,1.0000000000,0.8824000000,226.6545784225
128,100,0,6,100,100,0,0,7,106,782,100,100,0.0321264611,46.0093951632,16.6666666667,15.5202259294,1.0000000000,0.8848000000,226.0397830018
129,100,0,5,100,100,0,0,7,105,685,100,100,0.0305719696,45.9788231936,20.0000000000,15.6001690549,1.0000000000,0.8840000000,226.2443438914
130,100,0,3,100,100,0,0,7,103,491,100,100,0.0302612364,45.9485619572,33.3333333333,15.7602288665,1.0000000000,0.8824000000,226.6545784225
131,100,0,4,100,100,0,0,7,104,588,100,100,0.0294386253,45.9191233319,25.0000000000,15.6801815941,1.0000000000,0.8832000000,226.4492753623
132,100,0,8,100,100,0,0,7,108,976,100,100,0.0332195962,45.8859037357,12.5000000000,15.3601864607,1.0000000000,0.8864000000,225.6317689531
133,100,0,3,100,100,0,0,7,103,491,100,100,0.0290253953,45.8568783404,33.3333333333,15.7601935974,1.0000000000,0.8824000000,226.6545784225
134,100,0,4,100,100,0,0,7,104,588,100,100,0.0299921216,45.8268862188,25.0000000000,15.6801934999,1.0000000000,0.8832000000,226.4492753623
135,100,0,6,100,100,0,0,7,106,782,100,100,0.0326816292,45.7942045897,16.6666666667,15.5202258172,1.0000000000,0.8848000000,226.0397830018
136,100,0,3,100,100,0,0,7,103,491,100,100,0.0295400174,45.7646645723,33.3333333333,15.7601785764,1.0000000000,0.8824000000,226.6545784225
137,100,0,4,100,100,0,0,7,104,588,100,100,0.0309920908,45.7336724815,25.0000000000,15.6802393692,1.0000000000,0.8832000000,226.4492753623
138,100,0,6,100,100,0,0,7,106,782,100,100,0.0311715779,45.7025009036,16.6666666667,15.5202071672,1.0000000000,0.8848000000,226.0397830018
139,100,0,2,100,100,0,0,7,102,394,100,100,0.0296601004,45.6728408033,50.0000000000,15.8401970877,1.0000000000,0.8816000000,226.8602540835
140,100,0,7,100,100,0,0,7,107,879,100,100,0.0323468196,45.6404939837,14.2857142857,15.4401897620,1.0000000000,0.8856000000,225.8355916893
141,100,0,3,100,100,0,0,8,103,491,100,100,0.0380487850,45.6024451987,33.3333333333,15.7603836297,1.0000000000,0.8824000000,226.6545784225
142,100,0,5,100,100,0,0,8,105,685,100,100,0.0312514479,45.5711937508,20.0000000000,15.6001876935,1.0000000000,0.8840000000,226.2443438914
143,100,0,3,100,100,0,0,8,103,491,100,100,0.0309635658,45.5402301850,33.3333333333,15.7602226434,1.0000000000,0.8824000000,226.6545784225
144,100,0,7,100,100,0,0,8,107,879,100,100,0.0324082977,45.5078218873,14.2857142857,15.4402150175,1.0000000000,0.8856000000,225.8355916893
145,100,0,3,100,100,0,0,8,103,491,100,100,0.0292361101,45.4785857772,33.3333333333,15.7601687653,1.0000000000,0.8824000000,226.6545784225
146,100,0,6,100,100,0,0,8,106,782,100,100,0.0327155963,45.4458701809,16.6666666667,15.5202239585,1.0000000000,0.8848000000,226.0397830018
147,100,0,7,100,100,0,0,8,107,879,100,100,0.0323655355,45.4135046454,14.2857142857,15.4401742682,1.0000000000,0.8856000000,225.8355916893
148,100,0,1,100,100,0,0,8,101,297,100,100,0.0416768087,45.3718278368,100.0000000000,15.9204416917,1.0000000000,0.8808000000,227.0663033606
149,100,0,4,100,100,0,0,8,104,588,100,100,0.0301075312,45.3417203056,25.0000000000,15.6801917232,1.0000000000,0.8832000000,226.4492753623
150,100,0,6,100,100,0,0,8,106,782,100,100,0.0316927671,45.3100275385,16.6666666667,15.5202064655,1.0000000000,0.8848000000,226.0397830018
151,100,0,6,100,100,0,0,8,106,782,100,100,0.0316620940,45.2783654445,16.6666666667,15.5202193108,1.0000000000,0.8848000000,226.0397830018
152,100,0,5,100,100,0,0,8,105,685,100,100,0.0305758328,45.2477896117,20.0000000000,15.6001850065,1.0000000000,0.8840000000,226.2443438914
153,100,0,5,100,100,0,0,8,105,685,100,100,0.0301931838,45.2175964279,20.0000000000,15.6002061159,1.0000000000,0.8840000000,226.2443438914
154,100,0,1,100,100,0,0,8,101,297,100,100,0.0324167591,45.1851796688,100.0000000000,15.9203133667,1.0000000000,0.8808000000,227.0663033606
155,100,0,3,100,100,0,0,8,103,491,100,100,0.0314323701,45.1537472987,33.3333333333,15.7602413084,1.0000000000,0.8824000000,226.6545784225
156,100,0,5,100,100,0,0,8,105,685,100,100,0.0309782553,45.1227690435,20.0000000000,15.6002046348,1.0000000000,0.8840000000,226.2443438914
157,100,0,13,100,100,0,0,8,112,1461,100,100,0.0379370758,45.0848319676,7.6923076923,14.9601643353,1.0000000000,0.8896000000,224.8201438849
