Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions,Partial_Promotions,Emergency_Promotions
1869,86,14,3,86,85,1,0,0,0,0,85,85,0.0201642904,5.3386821613,28.6666666667,8.0001105606,0.9883720930,0.6800000000,250.0000000000,0,0,0,0
1870,86,14,3,86,85,1,0,0,0,0,85,85,0.0201642904,5.3185178709,28.6666666667,8.0001105606,0.9883720930,0.6800000000,250.0000000000,0,0,0,0
1871,85,15,1,85,85,0,0,1,86,252,85,85,0.0312802557,5.2872376152,85.0000000000,8.0002109738,1.0000000000,0.7488000000,227.0299145299,0,0,0,0
1872,85,15,1,85,85,0,0,0,0,0,85,85,0.0268492323,5.2603883830,85.0000000000,8.0002109738,1.0000000000,0.6800000000,250.0000000000,0,0,0,0
1873,85,15,1,85,85,0,0,0,0,0,85,85,0.0268492323,5.2335391507,85.0000000000,8.0002109738,1.0000000000,0.6800000000,250.0000000000,0,0,0,0
1874,85,15,1,85,84,1,0,0,0,0,84,84,0.0263798242,5.2071593266,85.0000000000,8.0002095194,0.9882352941,0.6720000000,250.0000000000,0,0,0,0
1875,85,15,1,85,84,1,0,0,0,0,84,84,0.0263798242,5.1807795024,85.0000000000,8.0002095194,0.9882352941,0.6720000000,250.0000000000,0,0,0,0
1876,85,15,1,85,84,1,0,0,0,0,84,84,0.0263798242,5.1543996782,85.0000000000,8.0002095194,0.9882352941,0.6720000000,250.0000000000,0,0,0,0
1877,85,15,1,85,84,1,0,0,0,0,84,84,0.0263798242,5.1280198541,85.0000000000,8.0002095194,0.9882352941,0.6720000000,250.0000000000,0,0,0,0
1878,85,15,1,85,84,1,0,0,0,0,84,84,0.0263798242,5.1016400299,85.0000000000,8.0002095194,0.9882352941,0.6720000000,250.0000000000,0,0,0,0
1879,85,15,1,85,84,1,0,0,0,0,84,84,0.0263798242,5.0752602058,85.0000000000,8.0002095194,0.9882352941,0.6720000000,250.0000000000,0,0,0,0
1880,85,15,1,85,84,1,0,0,0,0,84,84,0.0263798242,5.0488803816,85.0000000000,8.0002095194,0.9882352941,0.6720000000,250.0000000000,0,0,0,0
1881,85,15,1,85,84,1,0,1,86,252,84,84,0.0298003646,5.0190800170,85.0000000000,8.0002022484,0.9882352941,0.7408000000,226.7818574514,0,0,0,0
1882,85,15,1,85,84,1,0,0,0,0,84,84,0.0254847335,4.9935952835,85.0000000000,8.0002022484,0.9882352941,0.6720000000,250.0000000000,0,0,0,0
1883,85,15,1,85,84,1,0,0,0,0,84,84,0.0254847335,4.9681105499,85.0000000000,8.0002022484,0.9882352941,0.6720000000,250.0000000000,0,0,0,0
1884,85,15,1,85,84,1,0,0,0,0,84,84,0.0254847335,4.9426258164,85.0000000000,8.0002022484,0.9882352941,0.6720000000,250.0000000000,0,0,0,0
1885,85,15,1,85,84,1,0,0,0,0,84,84,0.0254847335,4.9171410829,85.0000000000,8.0002022484,0.9882352941,0.6720000000,250.0000000000,0,0,0,0
1886,85,15,1,85,84,1,0,0,0,0,84,84,0.0254847335,4.8916563494,85.0000000000,8.0002022484,0.9882352941,0.6720000000,250.0000000000,0,0,0,0
1887,85,15,1,85,84,1,0,0,0,0,84,84,0.0254847335,4.8661716158,85.0000000000,8.0002022484,0.9882352941,0.6720000000,250.0000000000,0,0,0,0
1888,85,15,1,85,84,1,0,0,0,0,84,84,0.0254847335,4.8406868823,85.0000000000,8.0002022484,0.9882352941,0.6720000000,250.0000000000,0,0,0,0
1889,85,15,1,85,84,1,0,0,0,0,84,84,0.0254847335,4.8152021488,85.0000000000,8.0002022484,0.9882352941,0.6720000000,250.0000000000,0,0,0,0
1890,85,15,1,85,84,1,0,0,0,0,84,84,0.0254847335,4.7897174152,85.0000000000,8.0002022484,0.9882352941,0.6720000000,250.0000000000,0,0,0,0
1891,85,15,2,85,84,1,0,1,87,334,84,84,0.0282964737,4.7614209415,42.5000000000,8.0001723930,0.9882352941,0.7416000000,226.5372168285,0,0,0,0
1892,85,15,2,85,84,1,0,0,0,0,84,84,0.0232644088,4.7381565327,42.5000000000,8.0001723930,0.9882352941,0.6720000000,250.0000000000,0,0,0,0
1893,85,15,2,85,84,1,0,0,0,0,84,84,0.0232644088,4.7148921239,42.5000000000,8.0001723930,0.9882352941,0.6720000000,250.0000000000,0,0,0,0
1894,85,15,2,85,83,2,0,0,0,0,83,83,0.0229607397,4.6919313842,42.5000000000,8.0001717216,0.9764705882,0.6640000000,250.0000000000,0,0,0,0
1895,85,15,2,85,83,2,0,0,0,0,83,83,0.0229607397,4.6689706445,42.5000000000,8.0001717216,0.9764705882,0.6640000000,250.0000000000,0,0,0,0
1896,85,15,2,85,83,2,0,0,0,0,83,83,0.0229607397,4.6460099048,42.5000000000,8.0001717216,0.9764705882,0.6640000000,250.0000000000,0,0,0,0
1897,85,15,2,85,83,2,0,0,0,0,83,83,0.0229607397,4.6230491651,42.5000000000,8.0001717216,0.9764705882,0.6640000000,250.0000000000,0,0,0,0
1898,85,15,2,85,83,2,0,0,0,0,83,83,0.0229607397,4.6000884254,42.5000000000,8.0001717216,0.9764705882,0.6640000000,250.0000000000,0,0,0,0
1899,85,15,2,85,83,2,0,0,0,0,83,83,0.0229607397,4.5771276857,42.5000000000,8.0001717216,0.9764705882,0.6640000000,250.0000000000,0,0,0,0
1900,85,15,2,85,83,2,0,0,0,0,83,83,0.0229607397,4.5541669460,42.5000000000,8.0001717216,0.9764705882,0.6640000000,250.0000000000,0,0,0,0
1901,84,16,1,84,82,2,0,1,85,249,82,82,0.0294220169,4.5247449291,84.0000000000,8.0002041273,0.9761904762,0.7240000000,226.5193370166,0,0,0,0
1902,84,16,1,84,82,2,0,0,0,0,82,82,0.0251248825,4.4996200466,84.0000000000,8.0002041273,0.9761904762,0.6560000000,250.0000000000,0,0,0,0
1903,84,16,1,84,82,2,0,0,0,0,82,82,0.0251248825,4.4744951641,84.0000000000,8.0002041273,0.9761904762,0.6560000000,250.0000000000,0,0,0,0
1904,84,16,1,84,82,2,0,0,0,0,82,82,0.0251248825,4.4493702816,84.0000000000,8.0002041273,0.9761904762,0.6560000000,250.0000000000,0,0,0,0
1905,84,16,1,84,82,2,0,0,0,0,82,82,0.0251248825,4.4242453991,84.0000000000,8.0002041273,0.9761904762,0.6560000000,250.0000000000,0,0,0,0
1906,84,16,1,84,82,2,0,0,0,0,82,82,0.0251248825,4.3991205166,84.0000000000,8.0002041273,0.9761904762,0.6560000000,250.0000000000,0,0,0,0
1907,84,16,1,84,82,2,0,0,0,0,82,82,0.0251248825,4.3739956340,84.0000000000,8.0002041273,0.9761904762,0.6560000000,250.0000000000,0,0,0,0
1908,84,16,1,84,82,2,0,0,0,0,82,82,0.0251248825,4.3488707515,84.0000000000,8.0002041273,0.9761904762,0.6560000000,250.0000000000,0,0,0,0
1909,84,16,1,84,82,2,0,0,0,0,82,82,0.0251248825,4.3237458690,84.0000000000,8.0002041273,0.9761904762,0.6560000000,250.0000000000,0,0,0,0
1910,84,16,1,84,82,2,0,0,0,0,82,82,0.0251248825,4.2986209865,84.0000000000,8.0002041273,0.9761904762,0.6560000000,250.0000000000,0,0,0,0
1911,84,16,1,84,82,2,0,1,85,249,82,82,0.0297328529,4.2688881336,84.0000000000,8.0002040782,0.9761904762,0.7240000000,226.5193370166,0,0,0,0
1912,84,16,1,84,82,2,0,0,0,0,82,82,0.0254065826,4.2434815511,84.0000000000,8.0002040782,0.9761904762,0.6560000000,250.0000000000,0,0,0,0
1913,84,16,1,84,82,2,0,0,0,0,82,82,0.0254065826,4.2180749685,84.0000000000,8.0002040782,0.9761904762,0.6560000000,250.0000000000,0,0,0,0
1914,84,16,1,84,82,2,0,0,0,0,82,82,0.0254065826,4.1926683859,84.0000000000,8.0002040782,0.9761904762,0.6560000000,250.0000000000,0,0,0,0
1915,84,16,1,84,79,5,0,0,0,0,79,79,0.0244873410,4.1681810449,84.0000000000,8.0002032116,0.9404761905,0.6320000000,250.0000000000,0,0,0,0
1916,84,16,1,84,79,5,0,0,0,0,79,79,0.0244873410,4.1436937039,84.0000000000,8.0002032116,0.9404761905,0.6320000000,250.0000000000,0,0,0,0
1917,84,16,1,84,79,5,0,0,0,0,79,79,0.0244873410,4.1192063629,84.0000000000,8.0002032116,0.9404761905,0.6320000000,250.0000000000,0,0,0,0
1918,84,16,1,84,79,5,0,0,0,0,79,79,0.0244873410,4.0947190219,84.0000000000,8.0002032116,0.9404761905,0.6320000000,250.0000000000,0,0,0,0
1919,84,16,1,84,79,5,0,0,0,0,79,79,0.0244873410,4.0702316809,84.0000000000,8.0002032116,0.9404761905,0.6320000000,250.0000000000,0,0,0,0
1920,83,17,1,84,0,84,0,0,0,0,2,2,0.0007532877,4.0694783932,1.0000000000,0.0000000000,0.0000000000,0.0160000000,0.0000000000,0,0,0,0
1921,80,20,2,80,79,1,0,1,82,315,79,79,0.0250208543,4.0444575389,40.0000000000,8.0001488212,0.9875000000,0.6976000000,226.4908256881,0,0,0,0
1922,80,20,2,80,78,2,0,0,0,0,78,78,0.0201960961,4.0242614428,40.0000000000,8.0001500538,0.9750000000,0.6240000000,250.0000000000,0,0,0,0
1923,80,20,2,80,78,2,0,0,0,0,78,78,0.0201960961,4.0040653467,40.0000000000,8.0001500538,0.9750000000,0.6240000000,250.0000000000,0,0,0,0
1924,80,20,2,80,78,2,0,0,0,0,78,78,0.0201960961,3.9838692506,40.0000000000,8.0001500538,0.9750000000,0.6240000000,250.0000000000,0,0,0,0
1925,80,20,2,80,78,2,0,0,0,0,78,78,0.0201960961,3.9636731545,40.0000000000,8.0001500538,0.9750000000,0.6240000000,250.0000000000,0,0,0,0
1926,80,20,2,80,78,2,0,0,0,0,78,78,0.0201960961,3.9434770585,40.0000000000,8.0001500538,0.9750000000,0.6240000000,250.0000000000,0,0,0,0
1927,79,21,2,80,16,64,0,0,0,0,49,49,0.0124794516,3.9309976069,8.5000000000,24.5004591966,0.2000000000,0.3920000000,81.6326530612,0,0,0,0
1928,79,21,2,79,77,2,0,0,0,0,77,77,0.0206005017,3.9103971052,39.5000000000,8.0001534044,0.9746835443,0.6160000000,250.0000000000,1,0,0,0
1929,79,21,2,79,77,2,0,0,0,0,77,77,0.0206005017,3.8897966035,39.5000000000,8.0001534044,0.9746835443,0.6160000000,250.0000000000,0,0,0,0
1930,79,21,2,79,77,2,0,0,0,0,77,77,0.0206005017,3.8691961019,39.5000000000,8.0001534044,0.9746835443,0.6160000000,250.0000000000,0,0,0,0
1931,78,22,2,78,77,1,0,1,81,309,77,77,0.0244582153,3.8447378866,39.0000000000,8.0001438549,0.9871794872,0.6808000000,226.2044653349,0,0,0,0
1932,78,22,2,78,77,1,0,0,0,0,77,77,0.0199229284,3.8248149582,39.0000000000,8.0001438549,0.9871794872,0.6160000000,250.0000000000,0,0,0,0
1933,78,22,2,78,77,1,0,0,0,0,77,77,0.0199229284,3.8048920298,39.0000000000,8.0001438549,0.9871794872,0.6160000000,250.0000000000,0,0,0,0
1934,78,22,2,78,77,1,0,0,0,0,77,77,0.0199229284,3.7849691014,39.0000000000,8.0001438549,0.9871794872,0.6160000000,250.0000000000,0,0,0,0
1935,78,22,2,78,77,1,0,0,0,0,77,77,0.0199229284,3.7650461731,39.0000000000,8.0001438549,0.9871794872,0.6160000000,250.0000000000,0,0,0,0
1936,78,22,2,78,77,1,0,0,0,0,77,77,0.0199229284,3.7451232447,39.0000000000,8.0001438549,0.9871794872,0.6160000000,250.0000000000,0,0,0,0
1937,78,22,2,78,77,1,0,0,0,0,77,77,0.0199229284,3.7252003163,39.0000000000,8.0001438549,0.9871794872,0.6160000000,250.0000000000,0,0,0,0
1938,78,22,2,78,77,1,0,0,0,0,77,77,0.0199229284,3.7052773879,39.0000000000,8.0001438549,0.9871794872,0.6160000000,250.0000000000,0,0,0,0
1939,78,22,2,78,77,1,0,0,0,0,77,77,0.0199229284,3.6853544595,39.0000000000,8.0001438549,0.9871794872,0.6160000000,250.0000000000,0,0,0,0
1940,78,22,2,78,76,2,0,0,0,0,76,76,0.0197111991,3.6656432604,39.0000000000,8.0001453399,0.9743589744,0.6080000000,250.0000000000,0,0,0,0
1941,76,24,2,76,76,0,0,1,78,301,76,76,0.0259604772,3.6396827832,38.0000000000,8.0001754993,1.0000000000,0.6704000000,226.7303102625,0,0,0,0
1942,76,24,2,76,76,0,0,0,0,0,76,76,0.0213572635,3.6183255197,38.0000000000,8.0001754993,1.0000000000,0.6080000000,250.0000000000,0,0,0,0
1943,76,24,2,76,76,0,0,0,0,0,76,76,0.0213572635,3.5969682563,38.0000000000,8.0001754993,1.0000000000,0.6080000000,250.0000000000,0,0,0,0
1944,76,24,2,76,76,0,0,0,0,0,76,76,0.0213572635,3.5756109928,38.0000000000,8.0001754993,1.0000000000,0.6080000000,250.0000000000,0,0,0,0
1945,76,24,2,76,76,0,0,0,0,0,76,76,0.0213572635,3.5542537293,38.0000000000,8.0001754993,1.0000000000,0.6080000000,250.0000000000,0,0,0,0
1946,76,24,2,76,76,0,0,0,0,0,76,76,0.0213572635,3.5328964659,38.0000000000,8.0001754993,1.0000000000,0.6080000000,250.0000000000,0,0,0,0
1947,76,24,2,76,76,0,0,0,0,0,76,76,0.0213572635,3.5115392024,38.0000000000,8.0001754993,1.0000000000,0.6080000000,250.0000000000,0,0,0,0
1948,76,24,2,76,76,0,0,0,0,0,76,76,0.0213572635,3.4901819389,38.0000000000,8.0001754993,1.0000000000,0.6080000000,250.0000000000,0,0,0,0
1949,76,24,2,76,76,0,0,0,0,0,76,76,0.0213572635,3.4688246754,38.0000000000,8.0001754993,1.0000000000,0.6080000000,250.0000000000,0,0,0,0
1950,76,24,2,76,76,0,0,0,0,0,76,76,0.0213572635,3.4474674120,38.0000000000,8.0001754993,1.0000000000,0.6080000000,250.0000000000,0,0,0,0
1951,76,24,3,76,76,0,0,1,79,371,76,76,0.0225802560,3.4248871560,25.3333333333,8.0001032496,1.0000000000,0.6712000000,226.4600715137,0,0,0,0
1952,76,24,3,76,76,0,0,0,0,0,76,76,0.0175685659,3.4073185901,25.3333333333,8.0001032496,1.0000000000,0.6080000000,250.0000000000,0,0,0,0
1953,76,24,3,76,76,0,0,0,0,0,76,76,0.0175685659,3.3897500242,25.3333333333,8.0001032496,1.0000000000,0.6080000000,250.0000000000,0,0,0,0
1954,76,24,3,76,76,0,0,0,0,0,76,76,0.0175685659,3.3721814583,25.3333333333,8.0001032496,1.0000000000,0.6080000000,250.0000000000,0,0,0,0
1955,76,24,3,76,76,0,0,0,0,0,76,76,0.0175685659,3.3546128924,25.3333333333,8.0001032496,1.0000000000,0.6080000000,250.0000000000,0,0,0,0
1956,75,25,3,76,37,39,0,0,0,0,57,57,0.0129851505,3.3416277419,12.6666666667,12.3244804480,0.4868421053,0.4560000000,162.2807017544,0,0,0,0
1957,75,25,3,75,75,0,0,0,0,0,75,75,0.0177481763,3.3238795656,25.0000000000,8.0001104988,1.0000000000,0.6000000000,250.0000000000,1,0,0,0
1958,75,25,3,75,75,0,0,0,0,0,75,75,0.0177481763,3.3061313893,25.0000000000,8.0001104988,1.0000000000,0.6000000000,250.0000000000,0,0,0,0
1959,75,25,3,75,75,0,0,0,0,0,75,75,0.0177481763,3.2883832130,25.0000000000,8.0001104988,1.0000000000,0.6000000000,250.0000000000,0,0,0,0
1960,75,25,3,75,75,0,0,0,0,0,75,75,0.0177481763,3.2706350367,25.0000000000,8.0001104988,1.0000000000,0.6000000000,250.0000000000,0,0,0,0
1961,75,25,2,75,75,0,0,1,77,294,75,75,0.0230341148,3.2476009219,37.5000000000,8.0001388105,1.0000000000,0.6616000000,226.7230955260,0,0,0,0
1962,75,25,2,75,75,0,0,0,0,0,75,75,0.0187792339,3.2288216880,37.5000000000,8.0001388105,1.0000000000,0.6000000000,250.0000000000,0,0,0,0
1963,75,25,2,75,75,0,0,0,0,0,75,75,0.0187792339,3.2100424540,37.5000000000,8.0001388105,1.0000000000,0.6000000000,250.0000000000,0,0,0,0
1964,75,25,2,75,75,0,0,0,0,0,75,75,0.0187792339,3.1912632201,37.5000000000,8.0001388105,1.0000000000,0.6000000000,250.0000000000,0,0,0,0
1965,75,25,2,75,75,0,0,0,0,0,75,75,0.0187792339,3.1724839861,37.5000000000,8.0001388105,1.0000000000,0.6000000000,250.0000000000,0,0,0,0
1966,75,25,2,75,75,0,0,0,0,0,75,75,0.0187792339,3.1537047522,37.5000000000,8.0001388105,1.0000000000,0.6000000000,250.0000000000,0,0,0,0
1967,75,25,2,75,75,0,0,0,0,0,75,75,0.0187792339,3.1349255182,37.5000000000,8.0001388105,1.0000000000,0.6000000000,250.0000000000,0,0,0,0
1968,75,25,2,75,75,0,0,0,0,0,75,75,0.0187792339,3.1161462843,37.5000000000,8.0001388105,1.0000000000,0.6000000000,250.0000000000,0,0,0,0
1969,75,25,2,75,75,0,0,0,0,0,75,75,0.0187792339,3.0973670504,37.5000000000,8.0001388105,1.0000000000,0.6000000000,250.0000000000,0,0,0,0
1970,74,26,2,75,37,38,0,0,0,0,74,74,0.0182973655,3.0790696849,19.0000000000,16.0002766967,0.4933333333,0.5920000000,125.0000000000,0,0,0,0
1971,74,26,3,74,74,0,0,1,77,361,74,74,0.0221318351,3.0569378497,24.6666666667,8.0001058085,1.0000000000,0.6536000000,226.4381884945,0,0,0,0
1972,74,26,3,74,72,2,0,0,0,0,72,72,0.0167679062,3.0401699435,24.6666666667,8.0001058417,0.9729729730,0.5760000000,250.0000000000,0,0,0,0
1973,74,26,3,74,72,2,0,0,0,0,72,72,0.0167679062,3.0234020374,24.6666666667,8.0001058417,0.9729729730,0.5760000000,250.0000000000,0,0,0,0
1974,74,26,3,74,72,2,0,0,0,0,72,72,0.0167679062,3.0066341312,24.6666666667,8.0001058417,0.9729729730,0.5760000000,250.0000000000,0,0,0,0
1975,74,26,3,74,72,2,0,0,0,0,72,72,0.0167679062,2.9898662250,24.6666666667,8.0001058417,0.9729729730,0.5760000000,250.0000000000,0,0,0,0
1976,74,26,3,74,72,2,0,0,0,0,72,72,0.0167679062,2.9730983188,24.6666666667,8.0001058417,0.9729729730,0.5760000000,250.0000000000,0,0,0,0
1977,74,26,3,74,72,2,0,0,0,0,72,72,0.0167679062,2.9563304126,24.6666666667,8.0001058417,0.9729729730,0.5760000000,250.0000000000,0,0,0,0
1978,74,26,3,74,72,2,0,0,0,0,72,72,0.0167679062,2.9395625064,24.6666666667,8.0001058417,0.9729729730,0.5760000000,250.0000000000,0,0,0,0
1979,74,26,3,74,72,2,0,0,0,0,72,72,0.0167679062,2.9227946003,24.6666666667,8.0001058417,0.9729729730,0.5760000000,250.0000000000,0,0,0,0
1980,74,26,3,74,72,2,0,0,0,0,72,72,0.0167679062,2.9060266941,24.6666666667,8.0001058417,0.9729729730,0.5760000000,250.0000000000,0,0,0,0
1981,72,28,5,72,72,0,0,1,77,493,72,72,0.0222808026,2.8837458915,14.4000000000,8.0000869456,1.0000000000,0.6376000000,225.8469259724,0,0,0,0
1982,72,28,5,72,72,0,0,0,0,0,72,72,0.0159251805,2.8678207110,14.4000000000,8.0000869456,1.0000000000,0.5760000000,250.0000000000,0,0,0,0
1983,72,28,5,72,71,1,0,0,0,0,71,71,0.0157040988,2.8521166122,14.4000000000,8.0000870650,0.9861111111,0.5680000000,250.0000000000,0,0,0,0
1984,72,28,5,72,71,1,0,0,0,0,71,71,0.0157040988,2.8364125134,14.4000000000,8.0000870650,0.9861111111,0.5680000000,250.0000000000,0,0,0,0
1985,72,28,5,72,71,1,0,0,0,0,71,71,0.0157040988,2.8207084146,14.4000000000,8.0000870650,0.9861111111,0.5680000000,250.0000000000,0,0,0,0
1986,72,28,5,72,71,1,0,0,0,0,71,71,0.0157040988,2.8050043158,14.4000000000,8.0000870650,0.9861111111,0.5680000000,250.0000000000,0,0,0,0
1987,72,28,5,72,71,1,0,0,0,0,71,71,0.0157040988,2.7893002170,14.4000000000,8.0000870650,0.9861111111,0.5680000000,250.0000000000,0,0,0,0
1988,72,28,5,72,71,1,0,0,0,0,71,71,0.0157040988,2.7735961183,14.4000000000,8.0000870650,0.9861111111,0.5680000000,250.0000000000,0,0,0,0
1989,72,28,5,72,70,2,0,0,0,0,70,70,0.0154848816,2.7581112367,14.4000000000,8.0000872866,0.9722222222,0.5600000000,250.0000000000,0,0,0,0
1990,72,28,5,72,70,2,0,0,0,0,70,70,0.0154848816,2.7426263551,14.4000000000,8.0000872866,0.9722222222,0.5600000000,250.0000000000,0,0,0,0
1991,70,30,4,70,69,1,0,1,74,415,69,69,0.0210525517,2.7215738034,17.5000000000,8.0000992044,0.9857142857,0.6112000000,225.7853403141,0,0,0,0
1992,70,30,4,70,69,1,0,0,0,0,69,69,0.0155892890,2.7059845143,17.5000000000,8.0000992044,0.9857142857,0.5520000000,250.0000000000,0,0,0,0
1993,70,30,4,70,69,1,0,0,0,0,69,69,0.0155892890,2.6903952253,17.5000000000,8.0000992044,0.9857142857,0.5520000000,250.0000000000,0,0,0,0
1994,70,30,4,70,69,1,0,0,0,0,69,69,0.0155892890,2.6748059363,17.5000000000,8.0000992044,0.9857142857,0.5520000000,250.0000000000,0,0,0,0
1995,70,30,4,70,69,1,0,0,0,0,69,69,0.0155892890,2.6592166472,17.5000000000,8.0000992044,0.9857142857,0.5520000000,250.0000000000,0,0,0,0
1996,70,30,4,70,69,1,0,0,0,0,69,69,0.0155892890,2.6436273582,17.5000000000,8.0000992044,0.9857142857,0.5520000000,250.0000000000,0,0,0,0
1997,70,30,4,70,69,1,0,0,0,0,69,69,0.0155892890,2.6280380691,17.5000000000,8.0000992044,0.9857142857,0.5520000000,250.0000000000,0,0,0,0
1998,70,30,4,70,69,1,0,0,0,0,69,69,0.0155892890,2.6124487801,17.5000000000,8.0000992044,0.9857142857,0.5520000000,250.0000000000,0,0,0,0
1999,70,30,4,70,69,1,0,0,0,0,69,69,0.0155892890,2.5968594910,17.5000000000,8.0000992044,0.9857142857,0.5520000000,250.0000000000,0,0,0,0
2000,70,30,4,70,69,1,0,0,0,0,69,69,0.0155892890,2.5812702020,17.5000000000,8.0000992044,0.9857142857,0.5520000000,250.0000000000,0,0,0,0
2001,69,31,1,69,69,0,0,1,70,204,69,69,0.0265792899,2.5546909121,69.0000000000,8.0002167720,1.0000000000,0.6080000000,226.9736842105,0,0,0,0
2002,69,31,1,69,69,0,0,0,0,0,69,69,0.0228426637,2.5318482484,69.0000000000,8.0002167720,1.0000000000,0.5520000000,250.0000000000,0,0,0,0
2003,69,31,1,69,69,0,0,0,0,0,69,69,0.0228426637,2.5090055847,69.0000000000,8.0002167720,1.0000000000,0.5520000000,250.0000000000,0,0,0,0
2004,69,31,1,69,69,0,0,0,0,0,69,69,0.0228426637,2.4861629209,69.0000000000,8.0002167720,1.0000000000,0.5520000000,250.0000000000,0,0,0,0
2005,69,31,1,69,69,0,0,0,0,0,69,69,0.0228426637,2.4633202572,69.0000000000,8.0002167720,1.0000000000,0.5520000000,250.0000000000,0,0,0,0
2006,69,31,1,69,69,0,0,0,0,0,69,69,0.0228426637,2.4404775935,69.0000000000,8.0002167720,1.0000000000,0.5520000000,250.0000000000,0,0,0,0
2007,69,31,1,69,69,0,0,0,0,0,69,69,0.0228426637,2.4176349298,69.0000000000,8.0002167720,1.0000000000,0.5520000000,250.0000000000,0,0,0,0
2008,69,31,1,69,69,0,0,0,0,0,69,69,0.0228426637,2.3947922661,69.0000000000,8.0002167720,1.0000000000,0.5520000000,250.0000000000,0,0,0,0
2009,69,31,1,69,69,0,0,0,0,0,69,69,0.0228426637,2.3719496023,69.0000000000,8.0002167720,1.0000000000,0.5520000000,250.0000000000,0,0,0,0
2010,69,31,1,69,69,0,0,0,0,0,69,69,0.0228426637,2.3491069386,69.0000000000,8.0002167720,1.0000000000,0.5520000000,250.0000000000,0,0,0,0
2011,69,31,1,69,68,1,0,1,70,204,68,68,0.0259816339,2.3231253047,69.0000000000,8.0002178036,0.9855072464,0.6000000000,226.6666666667,0,0,0,0
2012,69,31,1,69,68,1,0,0,0,0,68,68,0.0222906967,2.3008346080,69.0000000000,8.0002178036,0.9855072464,0.5440000000,250.0000000000,0,0,0,0
2013,69,31,1,69,67,2,0,0,0,0,67,67,0.0220390737,2.2787955343,69.0000000000,8.0002187847,0.9710144928,0.5360000000,250.0000000000,0,0,0,0
2014,69,31,1,69,67,2,0,0,0,0,67,67,0.0220390737,2.2567564606,69.0000000000,8.0002187847,0.9710144928,0.5360000000,250.0000000000,0,0,0,0
2015,69,31,1,69,67,2,0,0,0,0,67,67,0.0220390737,2.2347173868,69.0000000000,8.0002187847,0.9710144928,0.5360000000,250.0000000000,0,0,0,0
2016,69,31,1,69,67,2,0,0,0,0,67,67,0.0220390737,2.2126783131,69.0000000000,8.0002187847,0.9710144928,0.5360000000,250.0000000000,0,0,0,0
2017,69,31,1,69,66,3,0,0,0,0,66,66,0.0217267942,2.1909515189,69.0000000000,8.0002184879,0.9565217391,0.5280000000,250.0000000000,0,0,0,0
2018,69,31,1,69,66,3,0,0,0,0,66,66,0.0217267942,2.1692247247,69.0000000000,8.0002184879,0.9565217391,0.5280000000,250.0000000000,0,0,0,0
2019,68,32,1,69,0,69,0,0,0,0,65,65,0.0212233907,2.1480013340,1.0000000000,0.0000000000,0.0000000000,0.5200000000,0.0000000000,0,0,0,0
2020,68,32,1,68,64,4,0,0,0,0,64,64,0.0214455405,2.1265557935,68.0000000000,8.0002190654,0.9411764706,0.5120000000,250.0000000000,1,0,0,0
2021,68,32,1,68,63,5,0,1,69,201,63,63,0.0215189040,2.1050368895,68.0000000000,8.0001867088,0.9264705882,0.5592000000,225.3218884120,0,0,0,0
2022,68,32,1,68,63,5,0,0,0,0,63,63,0.0181544088,2.0868824807,68.0000000000,8.0001867088,0.9264705882,0.5040000000,250.0000000000,0,0,0,0
2023,68,32,1,68,63,5,0,0,0,0,63,63,0.0181544088,2.0687280719,68.0000000000,8.0001867088,0.9264705882,0.5040000000,250.0000000000,0,0,0,0
2024,68,32,1,68,63,5,0,0,0,0,63,63,0.0181544088,2.0505736632,68.0000000000,8.0001867088,0.9264705882,0.5040000000,250.0000000000,0,0,0,0
2025,68,32,1,68,63,5,0,0,0,0,63,63,0.0181544088,2.0324192544,68.0000000000,8.0001867088,0.9264705882,0.5040000000,250.0000000000,0,0,0,0
2026,68,32,1,68,63,5,0,0,0,0,63,63,0.0181544088,2.0142648456,68.0000000000,8.0001867088,0.9264705882,0.5040000000,250.0000000000,0,0,0,0
2027,68,32,1,68,63,5,0,0,0,0,63,63,0.0181544088,1.9961104368,68.0000000000,8.0001867088,0.9264705882,0.5040000000,250.0000000000,0,0,0,0
2028,68,32,1,68,63,5,0,0,0,0,63,63,0.0181544088,1.9779560280,68.0000000000,8.0001867088,0.9264705882,0.5040000000,250.0000000000,0,0,0,0
2029,67,33,1,68,0,68,0,0,0,0,42,42,0.0118856991,1.9660703290,1.0000000000,0.0000000000,0.0000000000,0.3360000000,0.0000000000,0,0,0,0
2030,67,33,1,67,62,5,0,0,0,0,62,62,0.0210124992,1.9450578297,67.0000000000,8.0002244429,0.9253731343,0.4960000000,250.0000000000,1,0,0,0
2031,63,37,1,63,61,2,0,1,66,191,61,61,0.0226172500,1.9224405797,63.0000000000,8.0002084102,0.9682539683,0.5408000000,225.5917159763,0,0,0,0
2032,62,38,1,63,0,63,0,0,0,0,22,22,0.0073097789,1.9151308009,1.0000000000,0.0000000000,0.0000000000,0.1760000000,0.0000000000,0,0,0,0
