Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions
1490,98,2,12,98,98,0,0,0,0,0,98,98,0.0202481718,14.9427128439,8.1666666667,15.0205684148,1.0000000000,0.7840000000,250.0000000000,0,0
1491,98,2,12,98,98,0,0,0,0,0,98,98,0.0202481718,14.9224646721,8.1666666667,15.0205684148,1.0000000000,0.7840000000,250.0000000000,0,0
1492,98,2,12,98,98,0,0,0,0,0,98,98,0.0202481718,14.9022165003,8.1666666667,15.0205684148,1.0000000000,0.7840000000,250.0000000000,0,0
1493,98,2,12,98,98,0,0,0,0,0,98,98,0.0202481718,14.8819683285,8.1666666667,15.0205684148,1.0000000000,0.7840000000,250.0000000000,0,0
1494,98,2,12,98,98,0,0,0,0,0,98,98,0.0202481718,14.8617201567,8.1666666667,15.0205684148,1.0000000000,0.7840000000,250.0000000000,0,0
1495,98,2,12,98,98,0,0,0,0,0,98,98,0.0202481718,14.8414719849,8.1666666667,15.0205684148,1.0000000000,0.7840000000,250.0000000000,0,0
1496,98,2,12,98,98,0,0,0,0,0,98,98,0.0202481718,14.8212238131,8.1666666667,15.0205684148,1.0000000000,0.7840000000,250.0000000000,0,0
1497,98,2,12,98,98,0,0,0,0,0,98,98,0.0202481718,14.8009756413,8.1666666667,15.0205684148,1.0000000000,0.7840000000,250.0000000000,0,0
1498,98,2,12,98,98,0,0,0,0,0,98,98,0.0202481718,14.7807274695,8.1666666667,15.0205684148,1.0000000000,0.7840000000,250.0000000000,0,0
1499,98,2,12,98,98,0,0,0,0,0,98,98,0.0202481718,14.7604792977,8.1666666667,15.0205684148,1.0000000000,0.7840000000,250.0000000000,0,0
1500,98,2,12,98,98,0,0,0,0,0,98,98,0.0202481718,14.7402311259,8.1666666667,15.0205684148,1.0000000000,0.7840000000,250.0000000000,0,0
1501,98,2,2,98,98,0,0,1,100,386,98,98,0.0335342807,14.7066968452,49.0000000000,15.8370748010,1.0000000000,0.8640000000,226.8518518519,0,0
1502,98,2,2,98,98,0,0,0,0,0,98,98,0.0276895346,14.6790073106,49.0000000000,15.8370748010,1.0000000000,0.7840000000,250.0000000000,0,0
1503,98,2,2,98,98,0,0,0,0,0,98,98,0.0276895346,14.6513177760,49.0000000000,15.8370748010,1.0000000000,0.7840000000,250.0000000000,0,0
1504,98,2,2,98,98,0,0,0,0,0,98,98,0.0276895346,14.6236282414,49.0000000000,15.8370748010,1.0000000000,0.7840000000,250.0000000000,0,0
1505,98,2,2,98,98,0,0,0,0,0,98,98,0.0276895346,14.5959387068,49.0000000000,15.8370748010,1.0000000000,0.7840000000,250.0000000000,0,0
1506,98,2,2,98,98,0,0,0,0,0,98,98,0.0276895346,14.5682491723,49.0000000000,15.8370748010,1.0000000000,0.7840000000,250.0000000000,0,0
1507,98,2,2,98,98,0,0,0,0,0,98,98,0.0276895346,14.5405596377,49.0000000000,15.8370748010,1.0000000000,0.7840000000,250.0000000000,0,0
1508,98,2,2,98,98,0,0,0,0,0,98,98,0.0276895346,14.5128701031,49.0000000000,15.8370748010,1.0000000000,0.7840000000,250.0000000000,0,0
1509,98,2,2,98,98,0,0,0,0,0,98,98,0.0276895346,14.4851805685,49.0000000000,15.8370748010,1.0000000000,0.7840000000,250.0000000000,0,0
1510,98,2,2,98,98,0,0,0,0,0,98,98,0.0276895346,14.4574910339,49.0000000000,15.8370748010,1.0000000000,0.7840000000,250.0000000000,0,0
1511,98,2,2,98,98,0,0,0,0,0,98,98,0.0276895346,14.4298014993,49.0000000000,15.8370748010,1.0000000000,0.7840000000,250.0000000000,0,0
1512,98,2,2,98,98,0,0,0,0,0,98,98,0.0276895346,14.4021119647,49.0000000000,15.8370748010,1.0000000000,0.7840000000,250.0000000000,0,0
1513,98,2,2,98,98,0,0,0,0,0,98,98,0.0276895346,14.3744224301,49.0000000000,15.8370748010,1.0000000000,0.7840000000,250.0000000000,0,0
1514,98,2,2,98,98,0,0,0,0,0,98,98,0.0276895346,14.3467328956,49.0000000000,15.8370748010,1.0000000000,0.7840000000,250.0000000000,0,0
1515,98,2,2,98,98,0,0,0,0,0,98,98,0.0276895346,14.3190433610,49.0000000000,15.8370748010,1.0000000000,0.7840000000,250.0000000000,0,0
1516,98,2,3,98,98,0,0,1,101,481,98,98,0.0291887669,14.2898545940,32.6666666667,15.7553270571,1.0000000000,0.8648000000,226.6419981499,0,0
1517,98,2,3,98,98,0,0,0,0,0,98,98,0.0227979086,14.2670566855,32.6666666667,15.7553270571,1.0000000000,0.7840000000,250.0000000000,0,0
1518,98,2,3,98,98,0,0,0,0,0,98,98,0.0227979086,14.2442587769,32.6666666667,15.7553270571,1.0000000000,0.7840000000,250.0000000000,0,0
1519,98,2,3,98,98,0,0,0,0,0,98,98,0.0227979086,14.2214608684,32.6666666667,15.7553270571,1.0000000000,0.7840000000,250.0000000000,0,0
1520,98,2,3,98,98,0,0,0,0,0,98,98,0.0227979086,14.1986629598,32.6666666667,15.7553270571,1.0000000000,0.7840000000,250.0000000000,0,0
1521,98,2,3,98,98,0,0,0,0,0,98,98,0.0227979086,14.1758650513,32.6666666667,15.7553270571,1.0000000000,0.7840000000,250.0000000000,0,0
1522,98,2,3,98,98,0,0,0,0,0,98,98,0.0227979086,14.1530671427,32.6666666667,15.7553270571,1.0000000000,0.7840000000,250.0000000000,0,0
1523,98,2,3,98,98,0,0,0,0,0,98,98,0.0227979086,14.1302692342,32.6666666667,15.7553270571,1.0000000000,0.7840000000,250.0000000000,0,0
1524,98,2,3,98,98,0,0,0,0,0,98,98,0.0227979086,14.1074713256,32.6666666667,15.7553270571,1.0000000000,0.7840000000,250.0000000000,0,0
1525,98,2,3,98,98,0,0,0,0,0,98,98,0.0227979086,14.0846734171,32.6666666667,15.7553270571,1.0000000000,0.7840000000,250.0000000000,0,0
1526,98,2,3,98,98,0,0,0,0,0,98,98,0.0227979086,14.0618755085,32.6666666667,15.7553270571,1.0000000000,0.7840000000,250.0000000000,0,0
1527,98,2,3,98,98,0,0,0,0,0,98,98,0.0227979086,14.0390776000,32.6666666667,15.7553270571,1.0000000000,0.7840000000,250.0000000000,0,0
1528,98,2,3,98,98,0,0,0,0,0,98,98,0.0227979086,14.0162796914,32.6666666667,15.7553270571,1.0000000000,0.7840000000,250.0000000000,0,0
1529,98,2,3,98,98,0,0,0,0,0,98,98,0.0227979086,13.9934817829,32.6666666667,15.7553270571,1.0000000000,0.7840000000,250.0000000000,0,0
1530,98,2,3,98,98,0,0,0,0,0,98,98,0.0227979086,13.9706838743,32.6666666667,15.7553270571,1.0000000000,0.7840000000,250.0000000000,0,0
1531,98,2,2,98,98,0,0,1,100,386,98,98,0.0295532458,13.9411306285,49.0000000000,15.8370324113,1.0000000000,0.8640000000,226.8518518519,0,0
1532,98,2,2,98,98,0,0,0,0,0,98,98,0.0241036435,13.9170269849,49.0000000000,15.8370324113,1.0000000000,0.7840000000,250.0000000000,0,0
1533,98,2,2,98,98,0,0,0,0,0,98,98,0.0241036435,13.8929233414,49.0000000000,15.8370324113,1.0000000000,0.7840000000,250.0000000000,0,0
1534,98,2,2,98,98,0,0,0,0,0,98,98,0.0241036435,13.8688196979,49.0000000000,15.8370324113,1.0000000000,0.7840000000,250.0000000000,0,0
1535,98,2,2,98,98,0,0,0,0,0,98,98,0.0241036435,13.8447160543,49.0000000000,15.8370324113,1.0000000000,0.7840000000,250.0000000000,0,0
1536,98,2,2,98,98,0,0,0,0,0,98,98,0.0241036435,13.8206124108,49.0000000000,15.8370324113,1.0000000000,0.7840000000,250.0000000000,0,0
1537,98,2,2,98,98,0,0,0,0,0,98,98,0.0241036435,13.7965087672,49.0000000000,15.8370324113,1.0000000000,0.7840000000,250.0000000000,0,0
1538,98,2,2,98,98,0,0,0,0,0,98,98,0.0241036435,13.7724051237,49.0000000000,15.8370324113,1.0000000000,0.7840000000,250.0000000000,0,0
1539,98,2,2,98,98,0,0,0,0,0,98,98,0.0241036435,13.7483014801,49.0000000000,15.8370324113,1.0000000000,0.7840000000,250.0000000000,0,0
1540,98,2,2,98,98,0,0,0,0,0,98,98,0.0241036435,13.7241978366,49.0000000000,15.8370324113,1.0000000000,0.7840000000,250.0000000000,0,0
1541,98,2,2,98,98,0,0,0,0,0,98,98,0.0241036435,13.7000941930,49.0000000000,15.8370324113,1.0000000000,0.7840000000,250.0000000000,0,0
1542,98,2,2,98,98,0,0,0,0,0,98,98,0.0241036435,13.6759905495,49.0000000000,15.8370324113,1.0000000000,0.7840000000,250.0000000000,0,0
1543,98,2,2,98,98,0,0,0,0,0,98,98,0.0241036435,13.6518869059,49.0000000000,15.8370324113,1.0000000000,0.7840000000,250.0000000000,0,0
1544,97,3,2,98,42,56,0,0,0,0,97,97,0.0240858883,13.6278010176,21.5000000000,15.8098370384,0.4285714286,0.7760000000,108.2474226804,0,0
1545,97,3,2,97,97,0,0,0,0,0,97,97,0.0239687612,13.6038322564,48.5000000000,15.8353397007,1.0000000000,0.7760000000,250.0000000000,1,0
1546,97,3,2,97,97,0,0,1,99,382,97,97,0.0330698900,13.5707623665,48.5000000000,15.8354236760,1.0000000000,0.8552000000,226.8475210477,0,0
1547,97,3,2,97,97,0,0,0,0,0,97,97,0.0273068524,13.5434555140,48.5000000000,15.8354236760,1.0000000000,0.7760000000,250.0000000000,0,0
1548,97,3,2,97,97,0,0,0,0,0,97,97,0.0273068524,13.5161486616,48.5000000000,15.8354236760,1.0000000000,0.7760000000,250.0000000000,0,0
1549,97,3,2,97,97,0,0,0,0,0,97,97,0.0273068524,13.4888418092,48.5000000000,15.8354236760,1.0000000000,0.7760000000,250.0000000000,0,0
1550,97,3,2,97,97,0,0,0,0,0,97,97,0.0273068524,13.4615349568,48.5000000000,15.8354236760,1.0000000000,0.7760000000,250.0000000000,0,0
1551,97,3,2,97,97,0,0,0,0,0,97,97,0.0273068524,13.4342281043,48.5000000000,15.8354236760,1.0000000000,0.7760000000,250.0000000000,0,0
1552,97,3,2,97,97,0,0,0,0,0,97,97,0.0273068524,13.4069212519,48.5000000000,15.8354236760,1.0000000000,0.7760000000,250.0000000000,0,0
1553,97,3,2,97,97,0,0,0,0,0,97,97,0.0273068524,13.3796143995,48.5000000000,15.8354236760,1.0000000000,0.7760000000,250.0000000000,0,0
1554,97,3,2,97,97,0,0,0,0,0,97,97,0.0273068524,13.3523075471,48.5000000000,15.8354236760,1.0000000000,0.7760000000,250.0000000000,0,0
1555,97,3,2,97,97,0,0,0,0,0,97,97,0.0273068524,13.3250006946,48.5000000000,15.8354236760,1.0000000000,0.7760000000,250.0000000000,0,0
1556,97,3,2,97,97,0,0,0,0,0,97,97,0.0273068524,13.2976938422,48.5000000000,15.8354236760,1.0000000000,0.7760000000,250.0000000000,0,0
1557,97,3,2,97,97,0,0,0,0,0,97,97,0.0273068524,13.2703869898,48.5000000000,15.8354236760,1.0000000000,0.7760000000,250.0000000000,0,0
1558,97,3,2,97,97,0,0,0,0,0,97,97,0.0273068524,13.2430801374,48.5000000000,15.8354236760,1.0000000000,0.7760000000,250.0000000000,0,0
1559,97,3,2,97,97,0,0,0,0,0,97,97,0.0273068524,13.2157732849,48.5000000000,15.8354236760,1.0000000000,0.7760000000,250.0000000000,0,0
1560,97,3,2,97,97,0,0,0,0,0,97,97,0.0273068524,13.1884664325,48.5000000000,15.8354236760,1.0000000000,0.7760000000,250.0000000000,0,0
1561,97,3,4,97,97,0,0,1,101,570,97,97,0.0311457177,13.1573207148,24.2500000000,15.6703460479,1.0000000000,0.8568000000,226.4239028945,0,0
1562,97,3,4,97,97,0,0,0,0,0,97,97,0.0236346397,13.1336860752,24.2500000000,15.6703460479,1.0000000000,0.7760000000,250.0000000000,0,0
1563,97,3,4,97,97,0,0,0,0,0,97,97,0.0236346397,13.1100514355,24.2500000000,15.6703460479,1.0000000000,0.7760000000,250.0000000000,0,0
1564,97,3,4,97,97,0,0,0,0,0,97,97,0.0236346397,13.0864167959,24.2500000000,15.6703460479,1.0000000000,0.7760000000,250.0000000000,0,0
1565,97,3,4,97,97,0,0,0,0,0,97,97,0.0236346397,13.0627821562,24.2500000000,15.6703460479,1.0000000000,0.7760000000,250.0000000000,0,0
1566,97,3,4,97,97,0,0,0,0,0,97,97,0.0236346397,13.0391475165,24.2500000000,15.6703460479,1.0000000000,0.7760000000,250.0000000000,0,0
1567,97,3,4,97,97,0,0,0,0,0,97,97,0.0236346397,13.0155128769,24.2500000000,15.6703460479,1.0000000000,0.7760000000,250.0000000000,0,0
1568,97,3,4,97,97,0,0,0,0,0,97,97,0.0236346397,12.9918782372,24.2500000000,15.6703460479,1.0000000000,0.7760000000,250.0000000000,0,0
1569,97,3,4,97,97,0,0,0,0,0,97,97,0.0236346397,12.9682435975,24.2500000000,15.6703460479,1.0000000000,0.7760000000,250.0000000000,0,0
1570,97,3,4,97,97,0,0,0,0,0,97,97,0.0236346397,12.9446089579,24.2500000000,15.6703460479,1.0000000000,0.7760000000,250.0000000000,0,0
1571,97,3,4,97,97,0,0,0,0,0,97,97,0.0236346397,12.9209743182,24.2500000000,15.6703460479,1.0000000000,0.7760000000,250.0000000000,0,0
1572,97,3,4,97,97,0,0,0,0,0,97,97,0.0236346397,12.8973396785,24.2500000000,15.6703460479,1.0000000000,0.7760000000,250.0000000000,0,0
1573,97,3,4,97,97,0,0,0,0,0,97,97,0.0236346397,12.8737050389,24.2500000000,15.6703460479,1.0000000000,0.7760000000,250.0000000000,0,0
1574,97,3,4,97,97,0,0,0,0,0,97,97,0.0236346397,12.8500703992,24.2500000000,15.6703460479,1.0000000000,0.7760000000,250.0000000000,0,0
1575,97,3,4,97,97,0,0,0,0,0,97,97,0.0236346397,12.8264357595,24.2500000000,15.6703460479,1.0000000000,0.7760000000,250.0000000000,0,0
1576,97,3,3,97,97,0,0,1,100,476,97,97,0.0293968764,12.7970388832,32.3333333333,15.7528154400,1.0000000000,0.8560000000,226.6355140187,0,0
1577,97,3,3,97,97,0,0,0,0,0,97,97,0.0230056263,12.7740332569,32.3333333333,15.7528154400,1.0000000000,0.7760000000,250.0000000000,0,0
1578,97,3,3,97,97,0,0,0,0,0,97,97,0.0230056263,12.7510276305,32.3333333333,15.7528154400,1.0000000000,0.7760000000,250.0000000000,0,0
1579,97,3,3,97,97,0,0,0,0,0,97,97,0.0230056263,12.7280220042,32.3333333333,15.7528154400,1.0000000000,0.7760000000,250.0000000000,0,0
1580,97,3,3,97,97,0,0,0,0,0,97,97,0.0230056263,12.7050163779,32.3333333333,15.7528154400,1.0000000000,0.7760000000,250.0000000000,0,0
1581,97,3,3,97,97,0,0,0,0,0,97,97,0.0230056263,12.6820107516,32.3333333333,15.7528154400,1.0000000000,0.7760000000,250.0000000000,0,0
1582,97,3,3,97,97,0,0,0,0,0,97,97,0.0230056263,12.6590051253,32.3333333333,15.7528154400,1.0000000000,0.7760000000,250.0000000000,0,0
1583,97,3,3,97,97,0,0,0,0,0,97,97,0.0230056263,12.6359994990,32.3333333333,15.7528154400,1.0000000000,0.7760000000,250.0000000000,0,0
1584,97,3,3,97,97,0,0,0,0,0,97,97,0.0230056263,12.6129938726,32.3333333333,15.7528154400,1.0000000000,0.7760000000,250.0000000000,0,0
1585,97,3,3,97,97,0,0,0,0,0,97,97,0.0230056263,12.5899882463,32.3333333333,15.7528154400,1.0000000000,0.7760000000,250.0000000000,0,0
1586,97,3,3,97,97,0,0,0,0,0,97,97,0.0230056263,12.5669826200,32.3333333333,15.7528154400,1.0000000000,0.7760000000,250.0000000000,0,0
1587,97,3,3,97,97,0,0,0,0,0,97,97,0.0230056263,12.5439769937,32.3333333333,15.7528154400,1.0000000000,0.7760000000,250.0000000000,0,0
1588,97,3,3,97,97,0,0,0,0,0,97,97,0.0230056263,12.5209713674,32.3333333333,15.7528154400,1.0000000000,0.7760000000,250.0000000000,0,0
1589,97,3,3,97,97,0,0,0,0,0,97,97,0.0230056263,12.4979657411,32.3333333333,15.7528154400,1.0000000000,0.7760000000,250.0000000000,0,0
1590,97,3,3,97,97,0,0,0,0,0,97,97,0.0230056263,12.4749601148,32.3333333333,15.7528154400,1.0000000000,0.7760000000,250.0000000000,0,0
1591,97,3,3,97,97,0,0,1,100,476,97,97,0.0311265010,12.4438336137,32.3333333333,15.7528536947,1.0000000000,0.8560000000,226.6355140187,0,0
1592,97,3,3,97,97,0,0,0,0,0,97,97,0.0245811103,12.4192525034,32.3333333333,15.7528536947,1.0000000000,0.7760000000,250.0000000000,0,0
1593,97,3,3,97,97,0,0,0,0,0,97,97,0.0245811103,12.3946713931,32.3333333333,15.7528536947,1.0000000000,0.7760000000,250.0000000000,0,0
1594,97,3,3,97,97,0,0,0,0,0,97,97,0.0245811103,12.3700902828,32.3333333333,15.7528536947,1.0000000000,0.7760000000,250.0000000000,0,0
1595,97,3,3,97,97,0,0,0,0,0,97,97,0.0245811103,12.3455091724,32.3333333333,15.7528536947,1.0000000000,0.7760000000,250.0000000000,0,0
1596,97,3,3,97,97,0,0,0,0,0,97,97,0.0245811103,12.3209280621,32.3333333333,15.7528536947,1.0000000000,0.7760000000,250.0000000000,0,0
1597,97,3,3,97,97,0,0,0,0,0,97,97,0.0245811103,12.2963469518,32.3333333333,15.7528536947,1.0000000000,0.7760000000,250.0000000000,0,0
1598,97,3,3,97,97,0,0,0,0,0,97,97,0.0245811103,12.2717658415,32.3333333333,15.7528536947,1.0000000000,0.7760000000,250.0000000000,0,0
1599,97,3,3,97,97,0,0,0,0,0,97,97,0.0245811103,12.2471847311,32.3333333333,15.7528536947,1.0000000000,0.7760000000,250.0000000000,0,0
1600,97,3,3,97,97,0,0,0,0,0,97,97,0.0245811103,12.2226036208,32.3333333333,15.7528536947,1.0000000000,0.7760000000,250.0000000000,0,0
1601,97,3,3,97,97,0,0,0,0,0,97,97,0.0245811103,12.1980225105,32.3333333333,15.7528536947,1.0000000000,0.7760000000,250.0000000000,0,0
1602,97,3,3,97,97,0,0,0,0,0,97,97,0.0245811103,12.1734414001,32.3333333333,15.7528536947,1.0000000000,0.7760000000,250.0000000000,0,0
1603,97,3,3,97,97,0,0,0,0,0,97,97,0.0245811103,12.1488602898,32.3333333333,15.7528536947,1.0000000000,0.7760000000,250.0000000000,0,0
1604,97,3,3,97,97,0,0,0,0,0,97,97,0.0245811103,12.1242791795,32.3333333333,15.7528536947,1.0000000000,0.7760000000,250.0000000000,0,0
1605,97,3,3,97,97,0,0,0,0,0,97,97,0.0245811103,12.0996980692,32.3333333333,15.7528536947,1.0000000000,0.7760000000,250.0000000000,0,0
1606,97,3,1,97,97,0,0,1,98,288,97,97,0.0294280251,12.0702700441,97.0000000000,15.9177633231,1.0000000000,0.8544000000,227.0599250936,0,0
1607,97,3,1,97,97,0,0,0,0,0,97,97,0.0249799449,12.0452900992,97.0000000000,15.9177633231,1.0000000000,0.7760000000,250.0000000000,0,0
1608,97,3,1,97,97,0,0,0,0,0,97,97,0.0249799449,12.0203101542,97.0000000000,15.9177633231,1.0000000000,0.7760000000,250.0000000000,0,0
1609,97,3,1,97,97,0,0,0,0,0,97,97,0.0249799449,11.9953302093,97.0000000000,15.9177633231,1.0000000000,0.7760000000,250.0000000000,0,0
1610,97,3,1,97,97,0,0,0,0,0,97,97,0.0249799449,11.9703502644,97.0000000000,15.9177633231,1.0000000000,0.7760000000,250.0000000000,0,0
1611,97,3,1,97,97,0,0,0,0,0,97,97,0.0249799449,11.9453703194,97.0000000000,15.9177633231,1.0000000000,0.7760000000,250.0000000000,0,0
1612,97,3,1,97,96,1,0,0,0,0,96,96,0.0247449517,11.9206253677,97.0000000000,15.9169045414,0.9896907216,0.7680000000,250.0000000000,0,0
1613,97,3,1,97,96,1,0,0,0,0,96,96,0.0247449517,11.8958804160,97.0000000000,15.9169045414,0.9896907216,0.7680000000,250.0000000000,0,0
1614,97,3,1,97,96,1,0,0,0,0,96,96,0.0247449517,11.8711354643,97.0000000000,15.9169045414,0.9896907216,0.7680000000,250.0000000000,0,0
1615,97,3,1,97,96,1,0,0,0,0,96,96,0.0247449517,11.8463905126,97.0000000000,15.9169045414,0.9896907216,0.7680000000,250.0000000000,0,0
1616,97,3,1,97,96,1,0,0,0,0,96,96,0.0247449517,11.8216455609,97.0000000000,15.9169045414,0.9896907216,0.7680000000,250.0000000000,0,0
1617,97,3,1,97,96,1,0,0,0,0,96,96,0.0247449517,11.7969006092,97.0000000000,15.9169045414,0.9896907216,0.7680000000,250.0000000000,0,0
1618,97,3,1,97,96,1,0,0,0,0,96,96,0.0247449517,11.7721556575,97.0000000000,15.9169045414,0.9896907216,0.7680000000,250.0000000000,0,0
1619,97,3,1,97,96,1,0,0,0,0,96,96,0.0247449517,11.7474107058,97.0000000000,15.9169045414,0.9896907216,0.7680000000,250.0000000000,0,0
1620,97,3,1,97,96,1,0,0,0,0,96,96,0.0247449517,11.7226657541,97.0000000000,15.9169045414,0.9896907216,0.7680000000,250.0000000000,0,0
1621,96,4,1,96,96,0,0,1,98,287,96,96,0.0286375486,11.6940282055,96.0000000000,15.9168755811,1.0000000000,0.8464000000,226.8431001890,0,0
1622,96,4,1,96,96,0,0,0,0,0,96,96,0.0242497912,11.6697784143,96.0000000000,15.9168755811,1.0000000000,0.7680000000,250.0000000000,0,0
1623,96,4,1,96,96,0,0,0,0,0,96,96,0.0242497912,11.6455286232,96.0000000000,15.9168755811,1.0000000000,0.7680000000,250.0000000000,0,0
1624,96,4,1,96,96,0,0,0,0,0,96,96,0.0242497912,11.6212788320,96.0000000000,15.9168755811,1.0000000000,0.7680000000,250.0000000000,0,0
1625,96,4,1,96,96,0,0,0,0,0,96,96,0.0242497912,11.5970290409,96.0000000000,15.9168755811,1.0000000000,0.7680000000,250.0000000000,0,0
1626,96,4,1,96,96,0,0,0,0,0,96,96,0.0242497912,11.5727792497,96.0000000000,15.9168755811,1.0000000000,0.7680000000,250.0000000000,0,0
1627,96,4,1,96,96,0,0,0,0,0,96,96,0.0242497912,11.5485294585,96.0000000000,15.9168755811,1.0000000000,0.7680000000,250.0000000000,0,0
1628,96,4,1,96,96,0,0,0,0,0,96,96,0.0242497912,11.5242796674,96.0000000000,15.9168755811,1.0000000000,0.7680000000,250.0000000000,0,0
1629,96,4,1,96,96,0,0,0,0,0,96,96,0.0242497912,11.5000298762,96.0000000000,15.9168755811,1.0000000000,0.7680000000,250.0000000000,0,0
1630,96,4,1,96,96,0,0,0,0,0,96,96,0.0242497912,11.4757800851,96.0000000000,15.9168755811,1.0000000000,0.7680000000,250.0000000000,0,0
1631,96,4,1,96,96,0,0,0,0,0,96,96,0.0242497912,11.4515302939,96.0000000000,15.9168755811,1.0000000000,0.7680000000,250.0000000000,0,0
1632,96,4,1,96,96,0,0,0,0,0,96,96,0.0242497912,11.4272805028,96.0000000000,15.9168755811,1.0000000000,0.7680000000,250.0000000000,0,0
1633,96,4,1,96,96,0,0,0,0,0,96,96,0.0242497912,11.4030307116,96.0000000000,15.9168755811,1.0000000000,0.7680000000,250.0000000000,0,0
1634,96,4,1,96,96,0,0,0,0,0,96,96,0.0242497912,11.3787809205,96.0000000000,15.9168755811,1.0000000000,0.7680000000,250.0000000000,0,0
1635,96,4,1,96,96,0,0,0,0,0,96,96,0.0242497912,11.3545311293,96.0000000000,15.9168755811,1.0000000000,0.7680000000,250.0000000000,0,0
1636,96,4,3,96,96,0,0,1,99,471,96,96,0.0298652748,11.3246658545,32.0000000000,15.7502901682,1.0000000000,0.8472000000,226.6288951841,0,0
1637,96,4,3,96,96,0,0,0,0,0,96,96,0.0234762255,11.3011896291,32.0000000000,15.7502901682,1.0000000000,0.7680000000,250.0000000000,0,0
1638,96,4,3,96,96,0,0,0,0,0,96,96,0.0234762255,11.2777134036,32.0000000000,15.7502901682,1.0000000000,0.7680000000,250.0000000000,0,0
1639,96,4,3,96,96,0,0,0,0,0,96,96,0.0234762255,11.2542371781,32.0000000000,15.7502901682,1.0000000000,0.7680000000,250.0000000000,0,0
1640,96,4,3,96,96,0,0,0,0,0,96,96,0.0234762255,11.2307609526,32.0000000000,15.7502901682,1.0000000000,0.7680000000,250.0000000000,0,0
1641,96,4,3,96,96,0,0,0,0,0,96,96,0.0234762255,11.2072847271,32.0000000000,15.7502901682,1.0000000000,0.7680000000,250.0000000000,0,0
1642,96,4,3,96,96,0,0,0,0,0,96,96,0.0234762255,11.1838085016,32.0000000000,15.7502901682,1.0000000000,0.7680000000,250.0000000000,0,0
1643,96,4,3,96,96,0,0,0,0,0,96,96,0.0234762255,11.1603322761,32.0000000000,15.7502901682,1.0000000000,0.7680000000,250.0000000000,0,0
1644,96,4,3,96,96,0,0,0,0,0,96,96,0.0234762255,11.1368560506,32.0000000000,15.7502901682,1.0000000000,0.7680000000,250.0000000000,0,0
1645,96,4,3,96,96,0,0,0,0,0,96,96,0.0234762255,11.1133798251,32.0000000000,15.7502901682,1.0000000000,0.7680000000,250.0000000000,0,0
1646,96,4,3,96,96,0,0,0,0,0,96,96,0.0234762255,11.0899035997,32.0000000000,15.7502901682,1.0000000000,0.7680000000,250.0000000000,0,0
1647,96,4,3,96,96,0,0,0,0,0,96,96,0.0234762255,11.0664273742,32.0000000000,15.7502901682,1.0000000000,0.7680000000,250.0000000000,0,0
