Round,Alive,Dead,CH_Count,FallbackUsed,Generated,Delivered,Lost,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
186,100,0,8,0,100,100,0,100,100,0.0429696157,41.8382898749,15.3605799270,1.0000000000,0.8000000000,250.0000000000
187,100,0,3,0,100,100,0,100,100,0.0367232511,41.8015666238,15.7606344203,1.0000000000,0.8000000000,250.0000000000
188,100,0,7,0,100,100,0,100,100,0.0428105934,41.7587560304,15.4405877658,1.0000000000,0.8000000000,250.0000000000
189,100,0,9,0,100,100,0,100,100,0.0420439627,41.7167120677,15.2805491922,1.0000000000,0.8000000000,250.0000000000
190,100,0,3,0,100,100,0,100,100,0.0343533204,41.6823587473,15.7606351588,1.0000000000,0.8000000000,250.0000000000
191,100,0,41,0,100,100,0,100,100,0.1103451243,41.5720136230,12.7205458187,1.0000000000,0.8000000000,250.0000000000
192,100,0,1,0,100,100,0,100,100,0.0351457672,41.5368678558,15.9207597531,1.0000000000,0.8000000000,250.0000000000
193,100,0,1,0,100,100,0,100,100,0.0315502223,41.5053176335,15.9206925982,1.0000000000,0.8000000000,250.0000000000
194,100,0,1,0,100,100,0,100,100,0.0389200323,41.4663976013,15.9206280372,1.0000000000,0.8000000000,250.0000000000
195,100,0,3,0,100,100,0,100,100,0.0388621240,41.4275354773,15.7606945203,1.0000000000,0.8000000000,250.0000000000
196,100,0,1,1,100,100,0,100,100,0.0376476260,41.3898878513,15.9206097504,1.0000000000,0.8000000000,250.0000000000
197,100,0,1,0,100,100,0,100,100,0.0343097116,41.3555781397,15.9207102456,1.0000000000,0.8000000000,250.0000000000
198,100,0,2,0,100,100,0,100,100,0.0348062896,41.3207718501,15.8406649588,1.0000000000,0.8000000000,250.0000000000
199,100,0,4,0,100,100,0,100,100,0.0384238796,41.2823479705,15.6806217975,1.0000000000,0.8000000000,250.0000000000
200,100,0,5,0,100,100,0,100,100,0.0397803987,41.2425675717,15.6006047127,1.0000000000,0.8000000000,250.0000000000
201,100,0,15,0,100,100,0,100,100,0.0556721872,41.1868953845,14.8005528727,1.0000000000,0.8000000000,250.0000000000
202,100,0,18,0,100,100,0,100,100,0.0608978247,41.1259975598,14.5605424721,1.0000000000,0.8000000000,250.0000000000
203,100,0,22,0,100,100,0,100,100,0.0852441601,41.0407533997,14.2405497070,1.0000000000,0.8000000000,250.0000000000
204,100,0,1,1,100,100,0,100,100,0.0382573686,41.0024960311,15.9205879057,1.0000000000,0.8000000000,250.0000000000
205,100,0,1,0,100,100,0,100,100,0.0352361439,40.9672598873,15.9207139336,1.0000000000,0.8000000000,250.0000000000
206,100,0,1,1,100,100,0,100,100,0.0413252605,40.9259346268,15.9206165664,1.0000000000,0.8000000000,250.0000000000
207,100,0,1,1,100,100,0,100,100,0.0375868095,40.8883478173,15.9206426072,1.0000000000,0.8000000000,250.0000000000
208,100,0,2,0,100,100,0,100,100,0.0371504503,40.8511973670,15.8407550234,1.0000000000,0.8000000000,250.0000000000
209,100,0,1,0,100,100,0,100,100,0.0373067561,40.8138906109,15.9208247396,1.0000000000,0.8000000000,250.0000000000
210,100,0,1,0,100,100,0,100,100,0.0416775588,40.7722130520,15.9208783996,1.0000000000,0.8000000000,250.0000000000
211,100,0,11,0,100,100,0,100,100,0.0570117814,40.7152012706,15.1205664812,1.0000000000,0.8000000000,250.0000000000
212,100,0,13,0,100,100,0,100,100,0.0533123138,40.6618889568,14.9605498555,1.0000000000,0.8000000000,250.0000000000
213,100,0,14,0,100,100,0,100,100,0.0560773260,40.6058116308,14.8805560747,1.0000000000,0.8000000000,250.0000000000
214,100,0,14,0,100,100,0,100,100,0.0597644224,40.5460472084,14.8805613095,1.0000000000,0.8000000000,250.0000000000
