Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
363,100,0,1,100,100,0,0,101,297,100,100,0.0318493257,37.3124054633,100.0000000000,15.9206738463,1.0000000000,0.8808000000,227.0663033606
364,100,0,1,100,100,0,0,101,297,100,100,0.0309289713,37.2814764920,100.0000000000,15.9206695507,1.0000000000,0.8808000000,227.0663033606
365,100,0,3,100,100,0,0,103,491,101,101,0.0343651030,37.2471113890,33.3333333333,18.0006608550,1.0000000000,0.8904000000,224.6181491465
366,100,0,1,100,100,0,0,101,297,100,100,0.0416775588,37.2054338301,100.0000000000,15.9208783996,1.0000000000,0.8808000000,227.0663033606
367,100,0,3,100,100,0,0,103,491,102,102,0.0322226170,37.1732112132,33.3333333333,20.8006560410,1.0000000000,0.8984000000,222.6179875334
368,100,0,5,100,100,0,0,105,685,103,103,0.0343536699,37.1388575433,20.0000000000,19.2005940056,1.0000000000,0.9080000000,220.2643171806
369,100,0,7,100,100,0,0,107,879,105,105,0.0368660859,37.1019914574,14.2857142857,22.4806155064,1.0000000000,0.9256000000,216.0760587727
370,100,0,1,100,100,0,0,101,297,100,100,0.0389456797,37.0630457777,100.0000000000,15.9206159815,1.0000000000,0.8808000000,227.0663033606
371,100,0,2,100,100,0,0,102,394,100,100,0.0324106754,37.0306351023,50.0000000000,15.8406509235,1.0000000000,0.8816000000,226.8602540835
372,100,0,1,100,100,0,0,101,297,100,100,0.0373067561,36.9933283462,100.0000000000,15.9208247396,1.0000000000,0.8808000000,227.0663033606
373,100,0,1,100,100,0,0,101,297,100,100,0.0382063819,36.9551219643,100.0000000000,15.9208184419,1.0000000000,0.8808000000,227.0663033606
374,100,0,1,100,100,0,0,101,297,100,100,0.0406735152,36.9144484491,100.0000000000,15.9208404568,1.0000000000,0.8808000000,227.0663033606
375,100,0,1,100,100,0,0,101,297,100,100,0.0356030968,36.8788453522,100.0000000000,15.9205750875,1.0000000000,0.8808000000,227.0663033606
376,100,0,2,100,100,0,0,102,394,101,101,0.0307245466,36.8481208057,50.0000000000,20.3206127036,1.0000000000,0.8896000000,224.8201438849
377,100,0,6,100,100,0,0,106,782,105,105,0.0355743369,36.8125464688,16.6666666667,22.8806165872,1.0000000000,0.9248000000,216.2629757785
378,100,0,1,100,100,0,0,101,297,100,100,0.0366872609,36.7758592079,100.0000000000,15.9206627167,1.0000000000,0.8808000000,227.0663033606
379,100,0,5,100,100,0,0,105,685,103,103,0.0346724788,36.7411867291,20.0000000000,21.3605782031,1.0000000000,0.9080000000,220.2643171806
380,100,0,1,100,100,0,0,101,297,100,100,0.0392387359,36.7019479933,100.0000000000,15.9208492485,1.0000000000,0.8808000000,227.0663033606
381,100,0,1,100,100,0,0,101,297,100,100,0.0306914717,36.6712565216,100.0000000000,15.9206113514,1.0000000000,0.8808000000,227.0663033606
382,100,0,1,100,100,0,0,101,297,100,100,0.0312753874,36.6399811342,100.0000000000,15.9205775852,1.0000000000,0.8808000000,227.0663033606
383,100,0,1,100,100,0,0,101,297,100,100,0.0339499475,36.6060311867,100.0000000000,15.9207464073,1.0000000000,0.8808000000,227.0663033606
384,100,0,2,100,100,0,0,102,394,101,101,0.0310410268,36.5749901599,50.0000000000,20.7206559632,1.0000000000,0.8896000000,224.8201438849
385,100,0,2,100,100,0,0,102,394,101,101,0.0321309828,36.5428591771,50.0000000000,21.6805867561,1.0000000000,0.8896000000,224.8201438849
